	0
cell_183	0.5338003635406494
cell_184	0.5263597965240479
cell_185	0.5237796306610107
cell_186	0.5042681097984314
cell_187	0.5119499564170837
cell_188	0.48604968190193176
cell_189	0.48619604110717773
cell_190	0.4957791566848755
cell_191	0.48544058203697205
cell_192	0.5038878321647644
cell_193	0.5039099454879761
cell_194	0.4791613221168518
cell_195	0.4730803370475769
cell_196	0.461094468832016
cell_197	0.4682174026966095
cell_198	0.4594738483428955
cell_199	0.45308917760849
cell_200	0.4499056339263916
cell_201	0.4466199278831482
cell_202	0.41944068670272827
cell_203	0.415094792842865
cell_204	0.3967065215110779
cell_205	0.39748165011405945
cell_206	0.3457641005516052
cell_207	0.3442717492580414
cell_208	0.28581517934799194
cell_209	0.29708006978034973
cell_210	0.2300395667552948
cell_211	0.22707386314868927
cell_212	0.22577056288719177
cell_213	0.22323989868164062
cell_214	0.2143113762140274
cell_215	0.21277956664562225
cell_216	0.1361408233642578
cell_217	0.15587304532527924
cell_218	0.1178976520895958
cell_219	0.11186646670103073
cell_220	0.09538989514112473
cell_221	0.09186851233243942
cell_222	0.06884710490703583
cell_223	0.07713327556848526
cell_224	0.03456009179353714
cell_225	0.030044570565223694
cell_226	0.029255863279104233
cell_227	0.028989819809794426
cell_228	0.030581753700971603
cell_229	0.03970342129468918
cell_230	0.049369290471076965
cell_231	0.05149618163704872
cell_232	0.08266030251979828
cell_233	0.08794720470905304
cell_234	0.10497250407934189
cell_235	0.1221868023276329
cell_236	0.1454760730266571
cell_237	0.12759199738502502
cell_238	0.16131049394607544
cell_239	0.15824007987976074
cell_240	0.17703630030155182
cell_241	0.19825921952724457
cell_242	0.21682363748550415
cell_243	0.20729412138462067
cell_244	0.22685866057872772
cell_245	0.2261873036623001
cell_246	0.24177779257297516
cell_247	0.2671961784362793
cell_248	0.29020190238952637
cell_249	0.2821241617202759
cell_250	0.3017130196094513
cell_251	0.2995908260345459
cell_252	0.3148137629032135
cell_253	0.31163734197616577
cell_254	0.3324388563632965
cell_255	0.3325961232185364
cell_256	0.3349674642086029
cell_257	0.32910922169685364
cell_258	0.3276793658733368
cell_259	0.3286914825439453
cell_260	0.37066027522087097
cell_261	0.35781222581863403
cell_262	0.3849271237850189
cell_263	0.38959255814552307
cell_264	0.3991953134536743
cell_265	0.3922903835773468
cell_266	0.4009462296962738
cell_267	0.401481032371521
cell_268	0.4264058768749237
cell_269	0.4146745502948761
cell_270	0.440319299697876
cell_271	0.44527530670166016
cell_272	0.4753205478191376
cell_273	0.4862053096294403
cell_274	0.4998278319835663
cell_275	0.5003182291984558
cell_276	0.5879659652709961
cell_277	0.5734588503837585
cell_278	0.5965125560760498
cell_279	0.5912012457847595
cell_280	0.6193686127662659
cell_281	0.6181572079658508
cell_282	0.7035499811172485
cell_283	0.7143208384513855
cell_284	0.7331318259239197
cell_285	0.7255674004554749
cell_286	0.73488450050354
cell_287	0.7348175048828125
cell_288	0.743245542049408
cell_289	0.743032693862915
cell_290	0.7610695958137512
cell_291	0.7605030536651611
cell_292	0.7667887806892395
cell_293	0.766141414642334
cell_294	0.7739207744598389
cell_295	0.7730236649513245
cell_296	0.7898317575454712
cell_297	0.7983379364013672
cell_298	0.8146910667419434
cell_299	0.8198222517967224
cell_300	0.8387651443481445
cell_301	0.8438330888748169
cell_302	0.856644868850708
cell_303	0.8631471991539001
cell_304	0.8761315941810608
cell_305	0.8696070313453674
cell_306	0.880957305431366
cell_307	0.8873882293701172
cell_308	0.9055261611938477
cell_309	0.9062448740005493
cell_310	0.9144442677497864
cell_311	0.9141402244567871
cell_312	0.9573143124580383
cell_313	0.9484826922416687
cell_314	0.9712944030761719
cell_315	0.9728453755378723
cell_316	0.9842121601104736
cell_317	0.9806002974510193
cell_318	0.9835717678070068
cell_319	0.983483612537384
cell_320	0.9802916049957275
cell_321	0.9805225729942322
cell_322	0.975855827331543
cell_323	0.9723568558692932
cell_324	0.969370424747467
cell_325	0.9701067209243774
cell_326	0.9495406746864319
cell_327	0.9592688083648682
cell_328	0.9476622939109802
cell_329	0.9471613168716431
cell_330	0.941105842590332
cell_331	0.9419012069702148
cell_332	0.9504748582839966
cell_333	0.9506768584251404
cell_334	0.9505526423454285
cell_335	0.9512735605239868
cell_336	0.9416264891624451
cell_337	0.9425783157348633
cell_338	0.942040205001831
cell_339	0.9397804737091064
cell_340	0.9582440257072449
cell_341	0.9612101912498474
cell_342	0.9640002846717834
cell_343	0.9639937281608582
cell_344	0.9601461887359619
cell_345	0.9620444774627686
cell_346	0.9512458443641663
cell_347	0.9498361349105835
cell_348	0.9502350091934204
cell_349	0.9629105925559998
cell_350	0.9679419994354248
cell_351	0.9730242490768433
cell_352	0.9745864272117615
cell_353	0.9802168011665344
cell_354	0.9778455495834351
cell_355	0.9765607118606567
cell_356	0.967980146408081
cell_357	0.9701638221740723
cell_358	0.9433760643005371
cell_359	0.9460763931274414
