	0
cell_184	0.5517791509628296
cell_185	0.5458580851554871
cell_186	0.5546494722366333
cell_187	0.5519747138023376
cell_188	0.5450596213340759
cell_189	0.5458468794822693
cell_190	0.5503766536712646
cell_191	0.552721381187439
cell_192	0.5672399997711182
cell_193	0.5675767660140991
cell_194	0.570276141166687
cell_195	0.5710117220878601
cell_196	0.5690667033195496
cell_197	0.572020947933197
cell_198	0.5481510162353516
cell_199	0.547878623008728
cell_200	0.5586322546005249
cell_201	0.5564338564872742
cell_202	0.5472056269645691
cell_203	0.5472564101219177
cell_204	0.5452803373336792
cell_205	0.5451881885528564
cell_206	0.5312114357948303
cell_207	0.5297014117240906
cell_208	0.5390792489051819
cell_209	0.5324599146842957
cell_210	0.5269908905029297
cell_211	0.5303075313568115
cell_212	0.5404555797576904
cell_213	0.5401747822761536
cell_214	0.5428575873374939
cell_215	0.5421457886695862
cell_216	0.5392667055130005
cell_217	0.5342954993247986
cell_218	0.5155041217803955
cell_219	0.5215963125228882
cell_220	0.4803199768066406
cell_221	0.48920246958732605
cell_222	0.47106313705444336
cell_223	0.47031623125076294
cell_224	0.49686679244041443
cell_225	0.4942339062690735
cell_226	0.5271162390708923
cell_227	0.5308979749679565
cell_228	0.549083948135376
cell_229	0.5457276701927185
cell_230	0.5514812469482422
cell_231	0.5570902228355408
cell_232	0.5436013340950012
cell_233	0.5443416833877563
cell_234	0.5036453008651733
cell_235	0.5348554849624634
cell_236	0.4376606345176697
cell_237	0.45808231830596924
cell_238	0.3796710669994354
cell_239	0.3864675462245941
cell_240	0.3607768714427948
cell_241	0.35986560583114624
cell_242	0.24139930307865143
cell_243	0.22537127137184143
cell_244	0.19620515406131744
cell_245	0.19738009572029114
cell_246	0.20529811084270477
cell_247	0.20327720046043396
cell_248	0.18416228890419006
cell_249	0.17264971137046814
cell_250	0.1785658448934555
cell_251	0.16724415123462677
cell_252	0.24308167397975922
cell_253	0.2283562421798706
cell_254	0.1935555785894394
cell_255	0.19747166335582733
cell_256	0.2612002193927765
cell_257	0.2448999583721161
cell_258	0.2644451856613159
cell_259	0.2702290713787079
cell_260	0.2798119783401489
cell_261	0.2998104989528656
cell_262	0.3091934025287628
cell_263	0.3020803928375244
cell_264	0.31364256143569946
cell_265	0.31352388858795166
cell_266	0.32540586590766907
cell_267	0.3203154504299164
cell_268	0.3392903804779053
cell_269	0.3442484736442566
cell_270	0.3758522868156433
cell_271	0.3751969337463379
cell_272	0.4354081153869629
cell_273	0.4375216066837311
cell_274	0.42832979559898376
cell_275	0.4268797039985657
cell_276	0.46904417872428894
cell_277	0.4729825556278229
cell_278	0.577288806438446
cell_279	0.5069149732589722
cell_280	0.5936126708984375
cell_281	0.6180903315544128
cell_282	0.6158406734466553
cell_283	0.621357262134552
cell_284	0.6736268401145935
cell_285	0.6856042146682739
cell_286	0.715796709060669
cell_287	0.7055596113204956
cell_288	0.7423783540725708
cell_289	0.7374356985092163
cell_290	0.7458595037460327
cell_291	0.7430108785629272
cell_292	0.7582002878189087
cell_293	0.7581327557563782
cell_294	0.7744194865226746
cell_295	0.7716930508613586
cell_296	0.7771278023719788
cell_297	0.7778764963150024
cell_298	0.7818855047225952
cell_299	0.7701305150985718
cell_300	0.7856265306472778
cell_301	0.7757704854011536
cell_302	0.7885276675224304
cell_303	0.7807013988494873
cell_304	0.8194044828414917
cell_305	0.796543538570404
cell_306	0.8991075158119202
cell_307	0.8699267506599426
cell_308	0.9080384373664856
cell_309	0.9134399890899658
cell_310	0.9171661734580994
cell_311	0.9176334142684937
cell_312	0.9520799517631531
cell_313	0.9526165127754211
cell_314	0.961872398853302
cell_315	0.9648771286010742
cell_316	0.973672091960907
cell_317	0.9733217358589172
cell_318	0.9847813248634338
cell_319	0.9786697626113892
cell_320	0.9805896878242493
cell_321	0.9793504476547241
cell_322	0.992831289768219
cell_323	0.9932518601417542
cell_324	1.0
cell_325	0.9914395809173584
cell_326	0.9796162247657776
cell_327	0.9904221296310425
cell_328	0.9483469724655151
cell_329	0.9426721930503845
cell_330	0.9165074825286865
cell_331	0.9209993481636047
cell_332	0.9043667316436768
cell_333	0.9034414291381836
cell_334	0.9103461503982544
cell_335	0.9107786417007446
cell_336	0.88741135597229
cell_337	0.9060836434364319
cell_338	0.887846827507019
cell_339	0.8897817730903625
cell_340	0.8931344151496887
cell_341	0.892774224281311
cell_342	0.8991793990135193
cell_343	0.9057378172874451
cell_344	0.9235897660255432
cell_345	0.9274799823760986
cell_346	0.9314770102500916
cell_347	0.9308986663818359
cell_348	0.970113217830658
cell_349	0.9610762000083923
cell_350	0.9774935841560364
cell_351	0.9757391214370728
cell_352	0.9805827736854553
cell_353	0.9827372431755066
cell_354	0.9776037931442261
cell_355	0.9722238779067993
cell_356	0.9452740550041199
cell_357	0.9439471364021301
cell_358	0.8857108354568481
cell_359	0.9022874236106873
