	4_8	4_7	cycle	3_6
711	NA	0.6972283720970154	NA	NA
712	NA	0.6974907517433167	NA	NA
713	NA	0.7023727893829346	NA	NA
714	NA	0.7022737860679626	NA	NA
715	NA	0.7024895548820496	NA	NA
716	NA	0.7011019587516785	NA	NA
717	NA	0.7034539580345154	NA	NA
718	NA	0.6595275402069092	NA	NA
719	NA	0.657595694065094	NA	NA
720	NA	0.6515509486198425	NA	NA
721	NA	0.6510003805160522	NA	NA
722	NA	0.651890218257904	NA	NA
723	NA	0.6524346470832825	NA	NA
724	NA	0.6522995829582214	NA	NA
725	NA	0.6660767197608948	NA	NA
726	0.6675207018852234	NA	NA	NA
727	NA	0.6668660044670105	NA	NA
728	NA	0.6704109311103821	NA	NA
729	NA	0.666088342666626	NA	NA
730	NA	0.6662392020225525	NA	NA
731	0.6621025800704956	NA	NA	NA
732	0.6651672720909119	NA	NA	NA
733	0.6627470850944519	NA	NA	NA
734	0.6615639925003052	NA	NA	NA
735	0.6670290231704712	NA	NA	NA
736	0.6656553149223328	NA	NA	NA
737	0.6663667559623718	NA	NA	NA
738	0.6758705973625183	NA	NA	NA
739	0.6764867901802063	NA	NA	NA
740	0.6733502745628357	NA	NA	NA
741	0.6706118583679199	NA	NA	NA
742	0.6626128554344177	NA	NA	NA
743	0.66054368019104	NA	NA	NA
744	0.6593719124794006	NA	NA	NA
745	0.6577401161193848	NA	NA	NA
746	0.654639482498169	NA	NA	NA
747	0.6647455096244812	NA	NA	NA
748	0.6644244194030762	NA	NA	NA
749	0.6624599695205688	NA	NA	NA
750	0.6703294515609741	NA	NA	NA
751	0.6729611158370972	NA	NA	NA
752	0.673607587814331	NA	NA	NA
753	0.6723654270172119	NA	NA	NA
754	0.6712033152580261	NA	NA	NA
755	0.6640270352363586	NA	NA	NA
756	0.6605674624443054	NA	NA	NA
757	0.6543964147567749	NA	NA	NA
758	0.6495329737663269	NA	NA	NA
759	0.6436524987220764	NA	NA	NA
760	0.6380542516708374	NA	NA	NA
761	0.6285918951034546	NA	NA	NA
762	0.6310858726501465	NA	NA	NA
763	0.6282833814620972	NA	NA	NA
764	0.6181598901748657	NA	NA	NA
765	0.621684730052948	NA	NA	NA
766	0.62682044506073	NA	NA	NA
767	0.625849187374115	NA	NA	NA
768	0.6267861723899841	NA	NA	NA
769	0.6332721710205078	NA	NA	NA
770	0.6321550011634827	NA	NA	NA
771	0.6310943365097046	NA	NA	NA
772	0.6348385214805603	NA	NA	NA
773	0.6312020421028137	NA	NA	NA
774	0.6303899884223938	NA	NA	NA
775	0.6342238187789917	NA	NA	NA
776	0.6345491409301758	NA	NA	NA
777	0.6344863772392273	NA	NA	NA
778	0.6354023218154907	NA	NA	NA
779	0.6380025148391724	NA	NA	NA
780	0.6497367024421692	NA	NA	NA
781	0.6501126289367676	NA	NA	NA
782	0.6510552167892456	NA	NA	NA
783	0.6620664000511169	NA	NA	NA
784	0.6636485457420349	NA	NA	NA
785	0.6658070683479309	NA	NA	NA
786	0.6655632257461548	NA	NA	NA
787	0.6654327511787415	NA	NA	NA
788	0.6641650795936584	NA	NA	NA
789	0.6620766520500183	NA	NA	NA
790	0.6633684635162354	NA	NA	NA
791	0.661505401134491	NA	NA	NA
792	0.6638956069946289	NA	NA	NA
793	0.661472499370575	NA	NA	NA
794	0.6572117209434509	NA	NA	NA
