	traj_0
cell_612	0.060292555517705196
cell_613	0.03448223129914716
cell_614	0.0621385848282944
cell_615	0.26107127738805547
cell_616	0.06146418928879849
cell_617	0.9003463134908352
cell_618	0.05891347946377514
cell_619	0.6422837660923911
cell_620	0.022237765896585517
cell_621	0.036421952641541355
cell_622	0.05762951625300599
cell_623	0.05719580727575317
cell_625	0.08073265250347342
cell_626	0.05794782702371105
cell_627	0.025142705522517753
cell_628	0.05541553101640418
cell_629	0.09559468808297605
cell_630	0.027762583911049805
cell_632	0.03995648011014753
cell_635	0.06651503926210704
cell_636	0.063047855616363
cell_637	0.06260630371357304
cell_638	0.02737174630480468
cell_639	0.05886564986399523
cell_640	0.05179834384559354
cell_641	0.06216421271541192
cell_642	0.0019358925715739351
cell_643	0.0359702418554782
cell_644	0.8768888299618127
cell_646	0.8877573546362701
cell_647	0.031223359201177678
cell_648	0.03418291674702018
cell_649	0.1046105546121204
cell_652	0.607796137358166
cell_653	0.057408454194923436
cell_654	0.1902624204064453
cell_655	0.9450825043881889
cell_656	0.05213306549187298
cell_657	0.0531282615170073
cell_659	0.07780316881246681
cell_660	0.043728612119378014
cell_661	0.024231028628589682
cell_663	0.03820972240044258
cell_665	0.051514130444689804
cell_666	0.8773299443810204
cell_667	0.7083148285890547
cell_668	0.32851161462600176
cell_669	0.04859348983404586
cell_670	0.22480048248170378
cell_671	0.058672309834127585
cell_672	0.0323983037715808
cell_673	0.061471695504087945
cell_674	0.03795606683634842
cell_675	0.3707677618774285
cell_677	0.26573694881733545
cell_678	0.011755860103636781
cell_679	0.6069185598188912
cell_680	0.03859284685350383
cell_681	0.029155604483217332
cell_684	0.06278769963701719
cell_685	0.08770287509686327
cell_686	0.460691049204999
cell_688	0.10249209329701722
cell_689	0.7529638797421114
cell_690	0.6492888490578844
cell_691	0.08322791855258191
cell_692	0.033450702956153856
cell_693	0.9614008269438
cell_694	0.016502915521047365
cell_695	0.06240793025047188
cell_696	0.8779662558648493
cell_697	0.0304859878023606
cell_698	0.026817290364741262
cell_699	0.013900016825391251
cell_700	0.9763729166286527
cell_701	0.13723969508006822
cell_702	0.6669545841654795
cell_703	0.060727516273029865
cell_704	0.051507507671835186
cell_705	0.6493859570204961
cell_706	0.05711006272952096
cell_707	0.8789182254585453
cell_708	0.06200569179973807
cell_711	0.05977994207629843
cell_712	0.0220262923054019
cell_713	0.05630442108027177
cell_714	0.03916369816810707
cell_715	0.7042596413157444
cell_716	0.8033585917728869
cell_717	0.04187368490634633
cell_718	0.031244449398510815
cell_719	0.059549997940667995
cell_720	0.05102646510924306
cell_721	0.039286939193687115
cell_726	0.09965851996726814
cell_728	0.6817910524777914
cell_729	0.013705399846957494
cell_731	0.057037776512921134
cell_732	1.0
cell_734	0.021234417503491636
cell_737	0.06273651171082367
cell_738	0.037458439088851735
cell_739	0.3960583248509054
cell_740	0.049765249950848855
cell_741	0.04406916201433266
cell_742	0.056957813046645454
cell_743	0.05782012705322029
cell_744	0.9611026073920577
