	0	1	2	3
Cell_585	NA	NA	NA	0.5017903447151184
Cell_586	NA	NA	NA	0.5017476081848145
Cell_587	NA	NA	NA	0.49923276901245117
Cell_588	NA	NA	NA	0.4997548460960388
Cell_589	NA	NA	NA	0.5047486424446106
Cell_590	NA	NA	NA	0.5039529800415039
Cell_591	NA	NA	NA	0.49373459815979004
Cell_592	NA	NA	NA	0.4987204074859619
Cell_593	NA	NA	NA	0.47530287504196167
Cell_594	NA	NA	NA	0.47342196106910706
Cell_595	NA	NA	NA	0.47163504362106323
Cell_596	NA	NA	NA	0.4710080921649933
Cell_597	NA	NA	NA	0.4708448052406311
Cell_598	NA	NA	NA	0.4708985984325409
Cell_599	NA	NA	NA	0.47126683592796326
Cell_600	NA	NA	NA	0.47134342789649963
Cell_601	NA	NA	NA	0.4705241620540619
Cell_602	NA	NA	NA	0.4706161320209503
Cell_603	NA	NA	NA	0.47108206152915955
Cell_604	NA	NA	NA	0.4698945879936218
Cell_605	NA	NA	NA	0.4704712927341461
Cell_606	NA	NA	NA	0.4698377847671509
Cell_607	NA	NA	NA	0.4693349003791809
Cell_608	NA	NA	NA	0.46974682807922363
Cell_609	NA	NA	NA	0.4701032340526581
Cell_610	NA	NA	NA	0.468205988407135
Cell_611	NA	NA	NA	0.4667142927646637
Cell_612	NA	NA	NA	0.467753142118454
Cell_613	NA	NA	NA	0.4686160087585449
Cell_614	NA	NA	NA	0.4674382507801056
Cell_615	NA	NA	NA	0.4670810103416443
Cell_616	NA	NA	NA	0.4643937945365906
Cell_617	NA	NA	NA	0.4633716940879822
Cell_618	NA	NA	NA	0.46261414885520935
Cell_619	NA	NA	NA	0.4642947018146515
Cell_620	NA	NA	NA	0.46202680468559265
Cell_621	NA	NA	NA	0.4632205665111542
Cell_622	NA	NA	NA	0.4622396230697632
Cell_623	NA	NA	NA	0.4625782370567322
Cell_624	NA	NA	NA	0.4637186825275421
Cell_625	NA	NA	NA	0.46561452746391296
Cell_626	NA	NA	NA	0.46657222509384155
Cell_627	NA	NA	NA	0.4645698368549347
Cell_628	NA	NA	NA	0.4644497036933899
Cell_629	NA	NA	NA	0.46538183093070984
Cell_630	NA	NA	NA	0.46419069170951843
Cell_631	NA	NA	NA	0.4631383717060089
Cell_632	NA	NA	NA	0.4649493098258972
Cell_633	NA	NA	NA	0.46423715353012085
Cell_634	NA	NA	NA	0.4635978937149048
Cell_635	NA	NA	NA	0.4647364020347595
Cell_636	NA	NA	NA	0.46496427059173584
Cell_637	NA	NA	NA	0.46442630887031555
Cell_638	NA	NA	NA	0.46488481760025024
Cell_639	NA	NA	NA	0.4651552140712738
Cell_640	NA	NA	NA	0.46532222628593445
Cell_641	NA	NA	NA	0.46104979515075684
Cell_642	NA	NA	NA	0.4624364972114563
Cell_643	NA	NA	NA	0.45896756649017334
Cell_644	NA	NA	NA	0.45738551020622253
Cell_645	NA	NA	NA	0.45772746205329895
Cell_646	NA	NA	NA	0.45634496212005615
Cell_647	NA	NA	NA	0.45670586824417114
Cell_648	NA	NA	NA	0.45612186193466187
Cell_649	NA	NA	NA	0.4573401212692261
Cell_650	NA	NA	NA	0.4573187232017517
Cell_651	NA	NA	NA	0.45672690868377686
Cell_652	NA	NA	NA	0.45996561646461487
Cell_653	NA	NA	NA	0.4590729773044586
Cell_654	NA	NA	NA	0.45911329984664917
Cell_655	NA	NA	NA	0.4588012099266052
Cell_656	NA	NA	NA	0.46048855781555176
Cell_657	NA	NA	NA	0.45814985036849976
Cell_658	NA	NA	NA	0.45885729789733887
Cell_659	NA	NA	NA	0.4574148952960968
Cell_660	NA	NA	NA	0.4576592445373535
Cell_661	NA	NA	NA	0.4571967124938965
Cell_662	NA	NA	NA	0.4573170244693756
Cell_663	NA	NA	NA	0.45422133803367615
Cell_664	NA	NA	NA	0.45350319147109985
Cell_665	NA	NA	NA	0.45335787534713745
Cell_666	NA	NA	NA	0.4530861973762512
Cell_667	NA	NA	NA	0.4539726674556732
Cell_668	NA	NA	NA	0.4541584253311157
Cell_669	NA	NA	NA	0.4546758830547333
Cell_670	NA	NA	NA	0.4541739225387573
Cell_671	NA	NA	NA	0.4540250599384308
Cell_672	NA	NA	NA	0.4541929066181183
Cell_673	NA	NA	NA	0.4543880820274353
Cell_674	NA	NA	NA	0.45378097891807556
Cell_675	NA	NA	NA	0.4538271427154541
Cell_676	NA	NA	NA	0.4545973837375641
Cell_677	NA	NA	NA	0.45335808396339417
Cell_678	NA	NA	NA	0.45405179262161255
Cell_679	NA	NA	NA	0.45565366744995117
Cell_680	NA	NA	NA	0.45621925592422485
Cell_681	NA	NA	NA	0.4569600522518158
Cell_682	NA	NA	NA	0.4575847089290619
Cell_683	NA	NA	NA	0.459146648645401
Cell_684	NA	NA	NA	0.4595564305782318
Cell_685	NA	NA	NA	0.4601138234138489
Cell_686	NA	NA	NA	0.4611273407936096
Cell_687	NA	NA	NA	0.4612938165664673
Cell_688	NA	NA	NA	0.46206939220428467
Cell_689	NA	NA	NA	0.4629712998867035
Cell_690	NA	NA	NA	0.4638863503932953
Cell_691	NA	NA	NA	0.46317875385284424
Cell_692	NA	NA	NA	0.46649447083473206
Cell_693	NA	NA	NA	0.46542954444885254
Cell_694	NA	NA	NA	0.4643457531929016
Cell_695	NA	NA	NA	0.46412044763565063
Cell_696	NA	NA	NA	0.4643977880477905
Cell_697	NA	NA	NA	0.46471333503723145
Cell_698	NA	NA	NA	0.46503758430480957
Cell_699	NA	NA	NA	0.4639718234539032
Cell_700	NA	NA	NA	0.4643501043319702
Cell_701	NA	NA	NA	0.4658792018890381
Cell_702	NA	NA	NA	0.4649902284145355
Cell_703	NA	NA	NA	0.46625328063964844
Cell_704	NA	NA	NA	0.46559643745422363
Cell_705	NA	NA	NA	0.4667885899543762
Cell_706	NA	NA	NA	0.46553435921669006
Cell_707	NA	NA	NA	0.46546682715415955
Cell_708	NA	NA	NA	0.466396689414978
Cell_709	NA	NA	NA	0.46614179015159607
Cell_710	NA	NA	NA	0.46462172269821167
Cell_711	NA	NA	NA	0.4646204710006714
Cell_712	NA	NA	NA	0.4638724625110626
Cell_713	NA	NA	NA	0.46455898880958557
Cell_714	NA	NA	NA	0.46521639823913574
Cell_715	NA	NA	NA	0.46530231833457947
Cell_716	NA	NA	NA	0.46605348587036133
Cell_717	NA	NA	NA	0.46620291471481323
Cell_718	NA	NA	NA	0.46882107853889465
Cell_719	NA	NA	NA	0.4690905511379242
Cell_720	NA	NA	NA	0.46924954652786255
Cell_721	NA	NA	NA	0.4687407910823822
Cell_722	NA	NA	NA	0.4715699553489685
Cell_723	NA	NA	NA	0.47029921412467957
Cell_724	NA	NA	NA	0.47204604744911194
Cell_725	NA	NA	NA	0.4728962481021881
Cell_726	NA	NA	NA	0.47269394993782043
Cell_727	NA	NA	NA	0.4742828905582428
Cell_728	NA	NA	NA	0.4761148691177368
Cell_729	NA	NA	NA	0.4754510819911957
Cell_730	NA	NA	NA	0.47601234912872314
Cell_731	NA	NA	NA	0.4760308861732483
Cell_732	NA	NA	NA	0.47715944051742554
Cell_733	NA	NA	NA	0.4779605269432068
Cell_734	NA	NA	NA	0.47823435068130493
Cell_735	NA	NA	NA	0.478607714176178
Cell_736	NA	NA	NA	0.4785671532154083
Cell_737	NA	NA	NA	0.4808749258518219
Cell_738	NA	NA	NA	0.4817166030406952
Cell_739	NA	NA	NA	0.48341602087020874
Cell_740	NA	NA	NA	0.48428580164909363
Cell_741	NA	NA	NA	0.4876977503299713
Cell_742	NA	NA	NA	0.48788800835609436
Cell_743	NA	NA	NA	0.48814278841018677
Cell_744	NA	NA	NA	0.48843294382095337
Cell_745	NA	NA	NA	0.4884829521179199
Cell_746	NA	NA	NA	0.48850002884864807
Cell_747	NA	NA	NA	0.48773545026779175
Cell_748	NA	NA	NA	0.48695796728134155
Cell_749	NA	NA	NA	0.48641830682754517
Cell_750	NA	NA	NA	0.4867663085460663
Cell_751	NA	NA	NA	0.48696279525756836
Cell_752	NA	NA	NA	0.48738986253738403
Cell_753	NA	NA	NA	0.48720037937164307
Cell_754	NA	NA	NA	0.4885650873184204
Cell_755	NA	NA	NA	0.48974868655204773
Cell_756	NA	NA	NA	0.48961713910102844
Cell_757	NA	NA	NA	0.49052897095680237
Cell_758	NA	NA	NA	0.4912421703338623
Cell_759	NA	NA	NA	0.49145808815956116
Cell_760	NA	NA	NA	0.49184274673461914
Cell_761	NA	NA	NA	0.49158966541290283
Cell_762	NA	NA	NA	0.4922023117542267
Cell_763	NA	NA	NA	0.49170008301734924
Cell_764	NA	NA	NA	0.49200648069381714
Cell_765	NA	NA	NA	0.4919363260269165
Cell_766	NA	NA	NA	0.4915409982204437
Cell_767	NA	NA	NA	0.4917990565299988
Cell_768	NA	NA	NA	0.49214836955070496
Cell_769	NA	NA	NA	0.4917564392089844
Cell_770	NA	NA	NA	0.49232661724090576
Cell_771	NA	NA	NA	0.4928247034549713
Cell_772	NA	NA	NA	0.49301472306251526
Cell_773	NA	NA	NA	0.4933303892612457
Cell_774	NA	NA	NA	0.49307453632354736
Cell_775	NA	NA	NA	0.4940672218799591
Cell_776	NA	NA	NA	0.4941592812538147
Cell_777	NA	NA	NA	0.49490538239479065
Cell_778	NA	NA	NA	0.4948570132255554
Cell_779	NA	NA	NA	0.49530526995658875
Cell_780	NA	NA	NA	0.4958518147468567
Cell_781	NA	NA	NA	0.4959620237350464
Cell_782	NA	NA	NA	0.49564841389656067
Cell_783	NA	NA	NA	0.49595171213150024
Cell_784	NA	NA	NA	0.4958374500274658
Cell_785	NA	NA	NA	0.49541234970092773
Cell_786	NA	NA	0.8214988112449646	NA
Cell_787	NA	NA	0.8168712854385376	NA
Cell_788	NA	NA	0.816403865814209	NA
Cell_789	NA	NA	0.8158292770385742	NA
Cell_790	NA	NA	0.8050897121429443	NA
Cell_791	NA	NA	0.8126969337463379	NA
Cell_792	NA	NA	0.8106188774108887	NA
Cell_793	NA	NA	0.8055342435836792	NA
Cell_794	NA	NA	0.8155149817466736	NA
Cell_795	NA	NA	0.8137809634208679	NA
Cell_796	NA	NA	0.814888596534729	NA
Cell_797	NA	NA	0.8165498971939087	NA
Cell_798	NA	NA	0.8188942670822144	NA
Cell_799	NA	NA	0.8168748021125793	NA
Cell_800	NA	NA	0.8159865736961365	NA
Cell_801	NA	NA	0.8161267042160034	NA
Cell_802	NA	NA	0.8105086088180542	NA
Cell_803	NA	NA	0.8067524433135986	NA
Cell_804	NA	NA	0.8014135956764221	NA
Cell_805	NA	NA	0.8032843470573425	NA
Cell_806	NA	NA	0.7943926453590393	NA
Cell_807	NA	NA	0.7870796322822571	NA
Cell_808	NA	NA	0.782474935054779	NA
Cell_809	NA	NA	0.7813836932182312	NA
Cell_810	NA	NA	0.7766419649124146	NA
Cell_811	NA	NA	0.7741019129753113	NA
Cell_812	NA	NA	0.7672450542449951	NA
Cell_813	NA	NA	0.7622124552726746	NA
Cell_814	NA	NA	0.7528179287910461	NA
Cell_815	NA	NA	0.7438436150550842	NA
Cell_816	NA	NA	0.7378791570663452	NA
Cell_817	NA	NA	0.7431373596191406	NA
Cell_818	NA	NA	0.7421690225601196	NA
Cell_819	NA	NA	0.740743100643158	NA
Cell_820	NA	NA	0.7400310039520264	NA
Cell_821	NA	NA	0.7399072051048279	NA
Cell_822	NA	NA	0.7402126789093018	NA
Cell_823	NA	NA	0.7361786365509033	NA
Cell_824	NA	NA	0.7364092469215393	NA
Cell_825	NA	NA	0.7383307218551636	NA
Cell_826	NA	NA	0.7339717149734497	NA
Cell_827	NA	NA	0.7301326990127563	NA
Cell_828	NA	NA	0.7289669513702393	NA
Cell_829	NA	NA	0.726343035697937	NA
Cell_830	NA	NA	0.7277002334594727	NA
Cell_831	NA	NA	0.7220247387886047	NA
Cell_832	NA	NA	0.7178331613540649	NA
Cell_833	NA	NA	0.7225750088691711	NA
Cell_834	NA	NA	0.7270308136940002	NA
Cell_835	NA	NA	0.7251697182655334	NA
Cell_836	NA	NA	0.7237479090690613	NA
Cell_837	NA	NA	0.7250353693962097	NA
Cell_838	NA	NA	0.7244450449943542	NA
Cell_839	NA	NA	0.7189664244651794	NA
Cell_840	NA	NA	0.7166872024536133	NA
Cell_841	NA	NA	0.7138504385948181	NA
Cell_842	NA	NA	0.716903805732727	NA
Cell_843	NA	NA	0.7151595950126648	NA
Cell_844	NA	NA	0.7141671776771545	NA
Cell_845	NA	NA	0.7137038707733154	NA
Cell_846	NA	NA	0.7108778953552246	NA
Cell_847	NA	NA	0.7120140194892883	NA
Cell_848	NA	NA	0.7115046977996826	NA
Cell_849	NA	NA	0.7112936973571777	NA
Cell_850	NA	NA	0.7117022275924683	NA
Cell_851	NA	NA	0.7107999324798584	NA
Cell_852	NA	NA	0.709262490272522	NA
Cell_853	NA	NA	0.7086910605430603	NA
Cell_854	NA	NA	0.7098536491394043	NA
Cell_855	NA	NA	0.7093873023986816	NA
Cell_856	NA	NA	0.7067287564277649	NA
Cell_857	NA	NA	0.7042303085327148	NA
Cell_858	NA	NA	0.7021933794021606	NA
Cell_859	NA	NA	0.703159749507904	NA
Cell_860	NA	NA	0.7014674544334412	NA
Cell_861	NA	NA	0.6991764307022095	NA
Cell_862	NA	NA	0.6998869776725769	NA
Cell_863	NA	NA	0.7002476453781128	NA
Cell_864	NA	NA	0.7014309167861938	NA
Cell_865	NA	NA	0.700552761554718	NA
Cell_866	NA	NA	0.6955683827400208	NA
Cell_867	NA	NA	0.6887659430503845	NA
Cell_868	NA	NA	0.6920686364173889	NA
Cell_869	NA	NA	0.6866206526756287	NA
Cell_870	NA	NA	0.6872138381004333	NA
Cell_871	NA	NA	0.6869619488716125	NA
Cell_872	NA	NA	0.6864398717880249	NA
Cell_873	NA	NA	0.683617115020752	NA
Cell_874	NA	NA	0.6835927963256836	NA
Cell_875	NA	NA	0.6830917000770569	NA
Cell_876	NA	NA	0.6827372908592224	NA
Cell_877	NA	NA	0.6801875233650208	NA
Cell_878	NA	NA	0.6822335124015808	NA
Cell_879	NA	NA	0.6798168420791626	NA
Cell_880	NA	NA	0.6794042587280273	NA
Cell_881	NA	NA	0.6789880990982056	NA
Cell_882	NA	NA	0.6767465472221375	NA
Cell_883	NA	NA	0.6738071441650391	NA
Cell_884	NA	NA	0.673528254032135	NA
Cell_885	NA	NA	0.6727983355522156	NA
Cell_886	NA	NA	0.6689432263374329	NA
Cell_887	NA	NA	0.670231819152832	NA
Cell_888	NA	NA	0.6687787771224976	NA
Cell_889	NA	NA	0.6661561131477356	NA
Cell_890	NA	NA	0.6555639505386353	NA
Cell_891	NA	NA	0.6535186767578125	NA
Cell_892	NA	NA	0.6534728407859802	NA
Cell_893	NA	NA	0.6499684453010559	NA
Cell_894	NA	NA	0.6489121317863464	NA
Cell_895	NA	NA	0.6423512101173401	NA
Cell_896	NA	NA	0.6405155062675476	NA
Cell_897	NA	NA	0.6441621780395508	NA
Cell_898	NA	NA	0.6449797749519348	NA
Cell_899	NA	NA	0.6463707089424133	NA
Cell_900	NA	NA	0.649551510810852	NA
Cell_901	NA	NA	0.6508373618125916	NA
Cell_902	NA	NA	0.6508695483207703	NA
Cell_903	NA	NA	0.6484091281890869	NA
Cell_904	NA	NA	0.6493710279464722	NA
Cell_905	NA	NA	0.6439310312271118	NA
Cell_906	NA	NA	0.6483690142631531	NA
Cell_907	NA	NA	0.6466658115386963	NA
Cell_908	NA	NA	0.6516822576522827	NA
Cell_909	NA	NA	0.6500452756881714	NA
Cell_910	NA	NA	0.6463247537612915	NA
Cell_911	NA	NA	0.6465989351272583	NA
Cell_912	NA	NA	0.6450583338737488	NA
Cell_913	NA	NA	0.6384912133216858	NA
Cell_914	NA	NA	0.6398029327392578	NA
Cell_915	NA	NA	0.6365030407905579	NA
Cell_916	NA	NA	0.6279622316360474	NA
Cell_917	NA	NA	0.6224527955055237	NA
Cell_918	NA	NA	0.6169123649597168	NA
Cell_919	NA	NA	0.6176080703735352	NA
Cell_920	NA	NA	0.6161290407180786	NA
Cell_921	NA	NA	0.6159170866012573	NA
Cell_922	NA	NA	0.6079877614974976	NA
Cell_923	NA	NA	0.6074443459510803	NA
Cell_924	NA	NA	0.6050590872764587	NA
Cell_925	NA	NA	0.6024649143218994	NA
Cell_926	NA	NA	0.5965688228607178	NA
Cell_927	NA	NA	0.6062396168708801	NA
Cell_928	NA	NA	0.5988608002662659	NA
Cell_929	NA	NA	0.5779274702072144	NA
Cell_930	NA	NA	0.5775889158248901	NA
Cell_931	NA	NA	0.5787512063980103	NA
Cell_932	NA	NA	0.5770018696784973	NA
Cell_933	NA	NA	0.5725756883621216	NA
Cell_934	NA	NA	0.5735141038894653	NA
Cell_935	NA	NA	0.5714330673217773	NA
Cell_936	NA	NA	0.5661300420761108	NA
Cell_937	NA	NA	0.5652353167533875	NA
Cell_938	NA	NA	0.5598174333572388	NA
Cell_939	NA	NA	0.5587618350982666	NA
Cell_940	NA	NA	0.5579416751861572	NA
Cell_941	NA	NA	0.558035135269165	NA
Cell_942	NA	NA	0.5613075494766235	NA
Cell_943	NA	NA	0.5596084594726562	NA
Cell_944	NA	NA	0.5559530258178711	NA
Cell_945	NA	NA	0.5514175295829773	NA
Cell_946	NA	NA	0.5432354211807251	NA
Cell_947	NA	NA	0.5410135388374329	NA
Cell_948	NA	NA	0.5376822352409363	NA
Cell_949	NA	NA	0.537216067314148	NA
Cell_950	NA	NA	0.5357884168624878	NA
Cell_951	NA	NA	0.5345518589019775	NA
Cell_952	NA	NA	0.5305687785148621	NA
Cell_953	NA	NA	0.5262759923934937	NA
Cell_954	NA	NA	0.5156981945037842	NA
Cell_955	NA	NA	0.5158824324607849	NA
Cell_956	NA	NA	0.5118237733840942	NA
Cell_957	NA	NA	0.5122933387756348	NA
Cell_958	NA	NA	0.5062797665596008	NA
Cell_959	NA	NA	0.5055398344993591	NA
Cell_960	NA	NA	0.5043104290962219	NA
Cell_961	NA	NA	0.5049615502357483	NA
Cell_962	NA	NA	0.505156934261322	NA
Cell_963	NA	NA	0.5055577754974365	NA
Cell_964	NA	NA	0.5066360831260681	NA
Cell_965	NA	NA	0.5071816444396973	NA
Cell_966	NA	NA	0.5067082643508911	NA
Cell_967	NA	NA	0.5097655653953552	NA
Cell_968	NA	NA	0.5088067054748535	NA
Cell_969	NA	NA	0.509667694568634	NA
Cell_970	NA	NA	0.5107255578041077	NA
Cell_971	NA	NA	0.5120546221733093	NA
Cell_972	NA	NA	0.5151898264884949	NA
Cell_973	NA	NA	0.5154426693916321	NA
Cell_974	NA	NA	0.5139306783676147	NA
Cell_975	NA	NA	0.5127553343772888	NA
Cell_976	NA	NA	0.5110846757888794	NA
Cell_977	NA	NA	0.5068212151527405	NA
Cell_978	NA	NA	0.5046172142028809	NA
Cell_979	NA	NA	0.49636587500572205	NA
Cell_980	NA	NA	0.49936148524284363	NA
Cell_981	NA	NA	0.496125191450119	NA
Cell_982	NA	NA	0.4994639456272125	NA
Cell_983	NA	NA	0.5003393292427063	NA
Cell_984	NA	NA	0.49903497099876404	NA
Cell_985	NA	NA	0.49872714281082153	NA
Cell_986	NA	NA	0.4999338984489441	NA
Cell_987	NA	NA	0.4998776912689209	NA
Cell_988	NA	NA	0.49665525555610657	NA
Cell_989	NA	NA	0.4949200451374054	NA
Cell_990	NA	NA	0.4950704276561737	NA
Cell_991	NA	NA	0.4946601390838623	NA
Cell_992	NA	NA	0.4933144152164459	NA
Cell_993	NA	NA	0.48963662981987	NA
Cell_994	NA	NA	0.48893725872039795	NA
Cell_995	NA	NA	0.4881542921066284	NA
Cell_996	NA	NA	0.4873778223991394	NA
Cell_997	NA	NA	0.47535908222198486	NA
Cell_998	NA	NA	0.4785023033618927	NA
Cell_999	NA	NA	0.4789053201675415	NA
Cell_1000	NA	NA	0.4770018458366394	NA
Cell_1001	NA	NA	0.47824931144714355	NA
Cell_1002	NA	NA	0.4740447402000427	NA
Cell_1003	NA	NA	0.46899694204330444	NA
Cell_1004	NA	NA	0.4678140878677368	NA
Cell_1005	NA	NA	0.46489399671554565	NA
Cell_1006	NA	NA	0.46683022379875183	NA
Cell_1007	NA	NA	0.4668971598148346	NA
Cell_1008	NA	NA	0.46666136384010315	NA
Cell_1009	NA	NA	0.4647940993309021	NA
Cell_1010	NA	NA	0.46589305996894836	NA
Cell_1011	NA	NA	0.46456488966941833	NA
Cell_1012	NA	NA	0.4640607237815857	NA
Cell_1013	NA	NA	0.4631146192550659	NA
Cell_1014	NA	NA	0.4598144590854645	NA
Cell_1015	NA	NA	0.45718663930892944	NA
Cell_1016	NA	NA	0.45509710907936096	NA
Cell_1017	NA	NA	0.45453137159347534	NA
Cell_1018	NA	NA	0.4540572464466095	NA
Cell_1019	NA	NA	0.4535755515098572	NA
Cell_1020	NA	NA	0.4521171748638153	NA
Cell_1021	NA	NA	0.4525967538356781	NA
Cell_1022	NA	NA	0.45273885130882263	NA
Cell_1023	NA	NA	0.450610876083374	NA
Cell_1024	NA	NA	0.45191293954849243	NA
Cell_1025	NA	NA	0.4501403570175171	NA
Cell_1026	NA	NA	0.4500184655189514	NA
Cell_1027	NA	NA	0.4495818614959717	NA
Cell_1028	NA	NA	0.449958860874176	NA
Cell_1029	NA	NA	0.45173901319503784	NA
Cell_1030	NA	NA	0.4515956938266754	NA
Cell_1031	NA	NA	0.4514649510383606	NA
Cell_1032	NA	NA	0.4515467584133148	NA
Cell_1033	NA	NA	0.45178115367889404	NA
Cell_1034	NA	NA	0.4516962766647339	NA
Cell_1035	NA	NA	0.45193272829055786	NA
Cell_1036	NA	NA	0.4517693519592285	NA
Cell_1037	NA	NA	0.45047515630722046	NA
Cell_1038	NA	NA	0.4507756233215332	NA
Cell_1039	NA	NA	0.45015326142311096	NA
Cell_1040	NA	NA	0.44908368587493896	NA
Cell_1041	NA	NA	0.4500199854373932	NA
Cell_1042	NA	NA	0.4482730031013489	NA
Cell_1043	NA	NA	0.44709286093711853	NA
Cell_1044	NA	NA	0.4479052424430847	NA
Cell_1045	NA	NA	0.44765999913215637	NA
Cell_1046	NA	NA	0.4476994276046753	NA
Cell_1047	NA	NA	0.44822975993156433	NA
Cell_1048	NA	NA	0.4489394724369049	NA
Cell_1049	NA	NA	0.45091497898101807	NA
Cell_1050	NA	NA	0.45342692732810974	NA
Cell_1051	NA	NA	0.45088398456573486	NA
Cell_1052	NA	NA	0.45727869868278503	NA
Cell_1053	NA	NA	0.4594613015651703	NA
Cell_1054	NA	NA	0.46033212542533875	NA
Cell_1055	NA	NA	0.46070021390914917	NA
Cell_1056	NA	NA	0.4595946669578552	NA
Cell_1057	NA	NA	0.4639597237110138	NA
Cell_1058	NA	NA	0.46541523933410645	NA
Cell_1059	NA	NA	0.46465373039245605	NA
Cell_1060	NA	NA	0.46674954891204834	NA
Cell_1061	NA	NA	0.4674904942512512	NA
Cell_1062	NA	NA	0.4654867649078369	NA
Cell_1063	NA	NA	0.4683946669101715	NA
Cell_1064	NA	NA	0.47228750586509705	NA
Cell_1065	NA	NA	0.47376492619514465	NA
Cell_1066	NA	NA	0.47429466247558594	NA
Cell_1067	NA	NA	0.4740610718727112	NA
Cell_1068	NA	NA	0.4735027551651001	NA
Cell_1069	NA	NA	0.47494804859161377	NA
Cell_1070	NA	NA	0.483491450548172	NA
Cell_1071	NA	NA	0.483196884393692	NA
Cell_1072	NA	NA	0.48559117317199707	NA
Cell_1073	NA	NA	0.4857790470123291	NA
Cell_1074	NA	NA	0.4900520443916321	NA
Cell_1075	NA	NA	0.4902515709400177	NA
Cell_1076	NA	NA	0.49193546175956726	NA
Cell_1077	NA	NA	0.48951297998428345	NA
Cell_1078	NA	NA	0.4913787245750427	NA
Cell_1079	NA	NA	0.4919624924659729	NA
Cell_1080	NA	NA	0.4915351867675781	NA
Cell_1081	NA	NA	0.49202895164489746	NA
Cell_1082	NA	NA	0.4911637604236603	NA
Cell_1083	NA	NA	0.49077799916267395	NA
Cell_1084	NA	NA	0.4915887117385864	NA
Cell_1085	NA	NA	0.4909580945968628	NA
Cell_1086	NA	NA	0.49025389552116394	NA
Cell_1087	NA	NA	0.4911267161369324	NA
Cell_1088	NA	NA	0.49204543232917786	NA
Cell_1089	NA	NA	0.49284008145332336	NA
Cell_1090	NA	NA	0.49320706725120544	NA
Cell_1091	NA	NA	0.4935634136199951	NA
Cell_1092	NA	NA	0.5045793652534485	NA
Cell_1093	NA	NA	0.512478768825531	NA
Cell_1094	NA	NA	0.5166521668434143	NA
Cell_1095	NA	NA	0.5230361819267273	NA
Cell_1096	NA	NA	0.5257073044776917	NA
Cell_1097	NA	NA	0.5279281139373779	NA
Cell_1098	NA	NA	0.527055561542511	NA
Cell_1099	NA	NA	0.5285938382148743	NA
Cell_1100	NA	NA	0.5288673043251038	NA
Cell_1101	NA	NA	0.528317928314209	NA
Cell_1102	NA	NA	0.5288227796554565	NA
Cell_1103	NA	NA	0.5283718109130859	NA
Cell_1104	NA	NA	0.5277611613273621	NA
Cell_1105	NA	NA	0.5282142162322998	NA
Cell_1106	NA	NA	0.5290912389755249	NA
Cell_1107	NA	NA	0.5299088358879089	NA
Cell_1108	NA	NA	0.5290684103965759	NA
Cell_1109	NA	NA	0.5303100943565369	NA
Cell_1110	NA	NA	0.5299845933914185	NA
Cell_1111	NA	NA	0.530894935131073	NA
Cell_1112	NA	NA	0.5325304865837097	NA
Cell_1113	NA	NA	0.5309863686561584	NA
Cell_1114	NA	NA	0.5337637662887573	NA
Cell_1115	NA	NA	0.5324345231056213	NA
Cell_1116	NA	NA	0.5328724384307861	NA
Cell_1117	NA	NA	0.5343676209449768	NA
Cell_1118	NA	NA	0.5362447500228882	NA
Cell_1119	NA	NA	0.536360502243042	NA
Cell_1120	NA	NA	0.5390770435333252	NA
Cell_1121	NA	NA	0.5400689840316772	NA
Cell_1122	NA	NA	0.5391501188278198	NA
Cell_1123	NA	NA	0.5391443967819214	NA
Cell_1124	NA	NA	0.5454631447792053	NA
Cell_1125	NA	NA	0.5429584383964539	NA
Cell_1126	NA	NA	0.5444098711013794	NA
Cell_1127	NA	NA	0.5447761416435242	NA
Cell_1128	NA	NA	0.5437959432601929	NA
Cell_1129	NA	NA	0.544510006904602	NA
Cell_1130	NA	NA	0.5453950762748718	NA
Cell_1131	NA	NA	0.5433499217033386	NA
Cell_1132	NA	NA	0.5452409386634827	NA
Cell_1133	NA	NA	0.5428739190101624	NA
Cell_1134	NA	NA	0.5390408039093018	NA
Cell_1135	NA	NA	NA	0.9512990713119507
Cell_1136	NA	NA	NA	0.9480677843093872
Cell_1137	NA	NA	NA	0.9447071552276611
Cell_1138	NA	NA	NA	0.9465182423591614
Cell_1139	NA	NA	NA	0.9478179812431335
Cell_1140	NA	NA	NA	0.949260950088501
Cell_1141	NA	NA	NA	0.9536616206169128
Cell_1142	NA	NA	NA	0.9586023688316345
Cell_1143	NA	0.9646862149238586	NA	NA
Cell_1144	NA	0.9646721482276917	NA	NA
Cell_1145	NA	0.971356987953186	NA	NA
Cell_1146	NA	0.9714818596839905	NA	NA
Cell_1147	NA	0.985919713973999	NA	NA
Cell_1148	NA	0.9918359518051147	NA	NA
Cell_1149	NA	0.9895772933959961	NA	NA
Cell_1150	NA	0.9903015494346619	NA	NA
Cell_1151	NA	0.9891414642333984	NA	NA
Cell_1152	NA	0.9886038303375244	NA	NA
Cell_1153	NA	0.987642228603363	NA	NA
Cell_1154	NA	0.9866479635238647	NA	NA
Cell_1155	NA	0.9798167943954468	NA	NA
Cell_1156	NA	0.991065263748169	NA	NA
Cell_1157	NA	0.9881256222724915	NA	NA
Cell_1158	NA	0.9837954044342041	NA	NA
Cell_1159	NA	0.9933043122291565	NA	NA
Cell_1160	NA	0.9870171546936035	NA	NA
Cell_1161	NA	0.9903959631919861	NA	NA
