	traj_0
Cell_193	0.38153321994007994
Cell_194	0.38233133184543516
Cell_195	0.3824829212183254
Cell_196	0.3882145812014472
Cell_197	0.3849866230480456
Cell_198	0.3833541680643551
Cell_199	0.38461793654472837
Cell_200	0.3836038129218069
Cell_201	0.38595793630216524
Cell_202	0.3808628866117387
Cell_203	0.38216496213026674
Cell_204	0.38822231400073
Cell_205	0.3817768284159247
Cell_206	0.38200511593853564
Cell_207	0.3798312261718349
Cell_208	0.37620198338787747
Cell_209	0.37441473230457756
Cell_210	0.3774757790324625
Cell_211	0.37852699706946713
Cell_212	0.3755502826893352
Cell_213	0.3722045711079623
Cell_214	0.3719700667562114
Cell_215	0.3727679893100717
Cell_216	0.37395714416009973
Cell_217	0.3716207166217585
Cell_218	0.3723376990809911
Cell_219	0.37211733191641627
Cell_220	0.3689914244298067
Cell_221	0.36380863038807526
Cell_222	0.3602821638420398
Cell_223	0.3656233755239747
Cell_224	0.3646234920637181
Cell_225	0.36433674173601616
Cell_226	0.3574345006169419
Cell_227	0.36647213170618337
Cell_228	0.3549357180066719
Cell_229	0.359916543894588
Cell_230	0.3591214381915544
Cell_231	0.3585339983157208
Cell_232	0.3581971368313482
Cell_233	0.35823883377957283
Cell_234	0.359028039384761
Cell_235	0.3577685367295454
Cell_236	0.35449392583880796
Cell_237	0.357992885324455
Cell_238	0.3623089624820518
Cell_239	0.3641290160039472
Cell_240	0.3703353888178867
Cell_241	0.36677800522222526
Cell_242	0.37117966178368794
Cell_243	0.36755951995195196
Cell_244	0.37048732782434035
Cell_245	0.38021742849836165
Cell_246	0.377949472054681
Cell_247	0.38190457967447644
Cell_248	0.382209088846432
Cell_249	0.38518568641353
Cell_250	0.38597061599727334
Cell_251	0.39215646875417187
Cell_252	0.3871158684618485
Cell_253	0.38990272131092757
Cell_254	0.38894647408606753
Cell_255	0.3950843646808569
Cell_256	0.3912986365713927
Cell_257	0.3966625869175542
Cell_258	0.38770918616692424
Cell_259	0.3958244663033968
Cell_260	0.39708224436931633
Cell_261	0.3885152125351356
Cell_262	0.39298210350352125
Cell_263	0.397559053062221
Cell_264	0.3956393802725985
Cell_265	0.39631076054905795
Cell_266	0.39419239081191054
Cell_267	0.39921291109221374
Cell_268	0.40016769035451816
Cell_269	0.39972070089050254
Cell_270	0.40172252499185424
Cell_271	0.3987232261657072
Cell_272	0.3948192642723368
Cell_273	0.39702975466857165
Cell_274	0.39504058378451046
Cell_275	0.3953418278179077
Cell_276	0.39518766617642254
Cell_277	0.3923135158082567
Cell_278	0.39318784485754527
Cell_279	0.3936170734582852
Cell_280	0.3951483020360549
Cell_281	0.39287532593515145
Cell_282	0.393551664234226
Cell_283	0.39310265242728437
Cell_284	0.39593363607949017
Cell_285	0.3945670292515672
Cell_286	0.3975539768168408
Cell_287	0.3962977547254296
Cell_288	0.3990655280269367
Cell_289	0.40057508143574266
Cell_290	0.397442281796802
Cell_291	0.40191911227511357
Cell_292	0.4006967445128858
Cell_293	0.3974196574696122
Cell_294	0.3980292599987251
Cell_295	0.3964834545329675
Cell_296	0.3998734520063124
Cell_297	0.4006577118083283
Cell_298	0.39136125543963424
Cell_299	0.39097683177096204
Cell_300	0.3976834857222523
Cell_301	0.4012316567249484
Cell_302	0.4003286310418775
Cell_303	0.39968784682016634
Cell_304	0.3971322816168943
Cell_305	0.39665465495373675
Cell_306	0.3999808721381771
Cell_307	0.3957899919016818
Cell_308	0.3988488609726201
Cell_309	0.40136857391627173
Cell_310	0.3993619001263317
Cell_311	0.40040279796006106
Cell_312	0.4012261595737226
Cell_313	0.39983131850474707
Cell_314	0.3936476220850343
Cell_315	0.38602161792803635
Cell_316	0.39109868199135284
Cell_317	0.3851127342518968
Cell_318	0.38118245559128905
Cell_319	0.385516415330803
Cell_320	0.38909064203267946
Cell_321	0.3846762785215508
Cell_322	0.3776732264958138
Cell_323	0.3765483011577443
Cell_324	0.37170361306948774
Cell_325	0.3620404360949614
Cell_326	0.3613881961685955
Cell_327	0.36718901366630247
Cell_328	0.3615366601392675
Cell_329	0.35487653255888046
Cell_330	0.3549626815723371
Cell_331	0.36566500949767666
Cell_332	0.36334409001945017
Cell_333	0.36341802683185237
Cell_334	0.36264005795398657
Cell_335	0.3630485851098531
Cell_336	0.3574358432388512
Cell_337	0.3562448679353368
Cell_338	0.3565570450130275
Cell_339	0.3642535901057181
Cell_340	0.3579721529608186
Cell_341	0.37103527974012745
Cell_342	0.3637487753258872
Cell_343	0.3608896888797868
Cell_344	0.36567214230275535
Cell_345	0.3657503818138645
Cell_346	0.3638490484137418
Cell_347	0.36472195679502495
Cell_348	0.36519896724616563
Cell_349	0.36457027278257664
Cell_350	0.36392776937820537
Cell_351	0.3635514080925532
Cell_352	0.37009861878865336
Cell_353	0.36466950423532873
Cell_354	0.3655245253679196
Cell_355	0.36889160525701636
Cell_356	0.3656088517824718
Cell_357	0.36431367764958594
Cell_358	0.36410161628036675
Cell_359	0.3644688481447994
Cell_360	0.36204342868098655
Cell_361	0.36958423660836776
Cell_362	0.36756419886512137
Cell_363	0.3642259572194571
Cell_364	0.36359444011951697
Cell_365	0.3609039753639332
Cell_366	0.36597692633489926
Cell_367	0.37067775923291274
Cell_368	0.3721368478368609
Cell_369	0.3640701282126372
Cell_370	0.3647237747075764
Cell_371	0.36615482083775047
Cell_372	0.3643660112688877
Cell_373	0.3780383767167956
Cell_374	0.37303979484991523
Cell_375	0.3698157415864826
Cell_376	0.3657754556542321
Cell_377	0.36580962725370575
Cell_378	0.3630569869376729
Cell_379	0.3691134900632899
Cell_380	0.3661466827161418
Cell_381	0.3655794181177636
Cell_382	0.37895478691386086
Cell_383	0.378001348194669
Cell_384	0.37972365393802177
Cell_385	0.36950690295342226
Cell_386	0.3719531858513051
Cell_387	0.37257811657433354
Cell_388	0.3774978859260721
Cell_389	0.3734387535499314
Cell_390	0.38799164822538845
Cell_391	0.4001326183558877
Cell_392	0.39550476839764664
Cell_393	0.41990080120041
Cell_394	0.41789377069293415
Cell_395	0.42593531524082023
Cell_396	0.41898016732844573
Cell_397	0.4172265967046911
Cell_398	0.43921479741051467
Cell_399	0.44327442173330506
Cell_400	0.456328647413557
Cell_401	0.44426792522289327
Cell_402	0.45351796417429363
Cell_403	0.4579965736303564
Cell_404	0.45705965707477947
Cell_405	0.45456858968790687
Cell_406	0.4578233262870163
Cell_407	0.4530067667841362
Cell_408	0.45993244758464885
Cell_409	0.45424074614835297
Cell_410	0.4511834394015346
Cell_411	0.4533984484292357
Cell_412	0.4557001488955321
Cell_413	0.4617134462831545
Cell_414	0.4636702016324768
Cell_415	0.4579766349525744
Cell_416	0.460263239423284
Cell_417	0.4603872505057444
Cell_418	0.4632969214553838
Cell_419	0.4602803376861459
Cell_420	0.4611519478828429
Cell_421	0.46235235275628406
Cell_422	0.46258005798664265
Cell_423	0.46206340641407684
Cell_424	0.4624994395419561
Cell_425	0.4638962449627922
Cell_426	0.4680256149900483
Cell_427	0.4624040047034033
Cell_428	0.4623716549096521
Cell_429	0.4619685035480736
Cell_430	0.46140723566307007
Cell_431	0.46216551124972144
Cell_432	0.4620657402070684
Cell_433	0.46307945365326786
Cell_434	0.46190799727168735
Cell_435	0.4601112229187011
Cell_436	0.461588938069857
Cell_437	0.46204444348288154
Cell_438	0.46204444348288154
Cell_439	0.4603160053595522
Cell_440	0.46110332960403777
Cell_441	0.46030960548691174
Cell_442	0.46203154695016624
Cell_443	0.46629269335104995
Cell_444	0.46464334171741173
Cell_445	0.45938555380597274
Cell_446	0.469878937660891
Cell_447	0.47946397576636823
Cell_448	0.4720205846125472
Cell_449	0.4624383837257148
Cell_450	0.465076507816482
Cell_451	0.46847864617019325
Cell_452	0.4721718128753186
Cell_453	0.4841066317400935
Cell_454	0.4757523019832881
Cell_455	0.4854814335995487
Cell_456	0.4834999722434262
Cell_457	0.49692799695968504
Cell_458	0.5259320627063913
Cell_459	0.5308748901928766
Cell_460	0.5361469639551293
Cell_461	0.5467103011444971
Cell_462	0.5571212521268333
Cell_463	0.5558234481860072
Cell_464	0.566035250570769
Cell_465	0.5683849429915641
Cell_466	0.5733255576521894
Cell_467	0.576961948490109
Cell_468	0.5764557545222035
Cell_469	0.5712882984989363
Cell_470	0.5663302420394647
Cell_471	0.5744071121861092
Cell_472	0.5749197429879578
Cell_473	0.5794671475222001
Cell_474	0.5803542292646672
Cell_475	0.5799181010379716
Cell_476	0.5804116902567781
Cell_477	0.5800921632920434
Cell_478	0.579909600275112
Cell_479	0.580098595241918
Cell_480	0.5782000022324075
Cell_481	0.5735588724816472
Cell_482	0.5740127715716024
Cell_483	0.5746232276647758
Cell_484	0.5774785700933559
Cell_485	0.5772206495896448
Cell_486	0.5787844019989867
Cell_487	0.5784441637759082
Cell_488	0.5778141470856235
Cell_489	0.5777042183637418
Cell_490	0.577387931751235
Cell_491	0.5788257846925571
Cell_492	0.5756106828727977
Cell_493	0.5776120288640095
Cell_494	0.572702983487751
Cell_495	0.5778374934999154
Cell_496	0.5673723481989812
Cell_497	0.5764847052197458
Cell_498	0.5770472751311998
Cell_499	0.5713081884210416
Cell_500	0.5721820121346295
Cell_501	0.5736378191095508
Cell_502	0.5693645757597925
Cell_503	0.5658136154664973
Cell_504	0.5677679491659393
Cell_505	0.5700797026450144
Cell_506	0.5702680340430148
Cell_507	0.5653771872495157
Cell_508	0.5681796577814954
Cell_509	0.566754477564571
Cell_510	0.5647042724278363
Cell_511	0.5663424032690446
Cell_512	0.5622936282476371
Cell_513	0.5642258896559951
Cell_514	0.5621676535090369
Cell_515	0.5636631386320015
Cell_516	0.5603463071144311
Cell_517	0.5601209537919696
Cell_518	0.559420872132255
Cell_519	0.5599179521720664
Cell_520	0.5588498378861011
Cell_521	0.5595145754972565
Cell_522	0.5614626700934593
Cell_523	0.5617363233747479
Cell_524	0.5629632189064718
Cell_525	0.5627041425854292
Cell_526	0.5612260893974576
Cell_527	0.5617369303166024
Cell_528	0.563505037486566
Cell_529	0.5618608440164787
Cell_530	0.563747111129903
Cell_531	0.5624931839822219
Cell_532	0.5631570214328375
Cell_533	0.5621455805375704
Cell_534	0.5601883166786684
Cell_535	0.561035042471771
Cell_536	0.5604572902519692
Cell_537	0.5573823753596229
Cell_538	0.5591636184272846
Cell_539	0.5568972765231949
Cell_540	0.5559669248391632
Cell_541	0.55683065578167
Cell_542	0.5559462746010667
Cell_543	0.557275893169314
Cell_544	0.5573013436493334
Cell_545	0.5574740782968058
Cell_546	0.5554053827746865
Cell_547	0.5558064488610269
Cell_548	0.5580317563645759
Cell_549	0.5587154444369837
Cell_550	0.5571379156264196
Cell_551	0.5572918841356501
Cell_552	0.5573159865250586
Cell_553	0.5584857302831673
Cell_554	0.5581755770706851
Cell_555	0.5675028834050615
Cell_556	0.5675112032178862
Cell_557	0.5729584346059383
Cell_558	0.5720862892125705
Cell_559	0.581435629941993
Cell_560	0.5770699394475972
Cell_561	0.5729408872778381
Cell_562	0.5681324876009388
Cell_563	0.5690282100013524
Cell_564	0.5755656417519764
Cell_565	0.5700736873228343
Cell_566	0.5751482011902526
Cell_567	0.5741522760628172
Cell_568	0.5774701074597952
Cell_569	0.5749645768773146
Cell_570	0.5710373561883674
Cell_571	0.5746404618185594
Cell_572	0.5750259574535961
Cell_573	0.5830858395906209
Cell_574	0.5814936083308766
Cell_575	0.5862762837446064
Cell_576	0.5810166269260265
Cell_577	0.5812540750714196
Cell_578	0.5843748663089887
Cell_579	0.583869680000086
Cell_580	0.5896662299221237
Cell_581	0.5895265115905922
Cell_582	0.5905792139961805
Cell_583	0.5846205142106924
Cell_584	0.5891847812806548
Cell_585	0.5866860568718412
Cell_586	0.5905139934969962
Cell_587	0.5901094966550969
Cell_588	0.5919748383089198
Cell_589	0.5914067034042386
Cell_590	0.5943321035286919
Cell_591	0.5919455486366745
Cell_592	0.5937089930439037
Cell_593	0.593804294446839
Cell_594	0.5950010547490957
Cell_595	0.5980948062453204
Cell_596	0.6021289873740782
Cell_597	0.6045030329370545
Cell_598	0.6032150626209054
Cell_599	0.6094258537107515
Cell_600	0.6073599766420344
Cell_601	0.6054718434098488
Cell_602	0.602841439362718
Cell_603	0.612810193429986
Cell_604	0.6144663004409147
Cell_605	0.6168322762847568
Cell_606	0.6181100563242896
Cell_607	0.6181577739838824
Cell_608	0.6204474223144505
Cell_609	0.6239751311356537
Cell_610	0.6254375305948325
Cell_611	0.6246491858514329
Cell_612	0.6307122160451825
Cell_613	0.627454747470875
Cell_614	0.6272821736221876
Cell_615	0.6340140830294946
Cell_616	0.6327270289760978
Cell_617	0.6339002016100826
Cell_618	0.6353582208964846
Cell_619	0.6459236808581604
Cell_620	0.6362782732583795
Cell_621	0.6440647817924935
Cell_622	0.6420709289496811
Cell_623	0.661998924878394
Cell_624	0.6428561740276847
Cell_625	0.6462452991607109
Cell_626	0.6447895154976844
Cell_627	0.648340168180022
Cell_628	0.6609174858613417
Cell_629	0.6708017088471702
Cell_630	0.6652657722530764
Cell_631	0.6755791789734705
Cell_632	0.6709312265755049
Cell_633	0.6717543396943089
Cell_634	0.6806389198700418
Cell_635	0.6938205578898516
Cell_636	0.6999108606940905
Cell_637	0.7309122715654178
Cell_638	0.7331828627485347
Cell_639	0.7228492672098423
Cell_640	0.7393990595147054
Cell_641	0.7279364416043993
Cell_642	0.7217288580683489
Cell_643	0.7363252218725471
Cell_644	0.747631227034093
Cell_645	0.7567108264806405
Cell_646	0.7629434500280264
Cell_647	0.7604647859166059
Cell_648	0.7637302536319421
Cell_649	0.7650834413780033
Cell_650	0.7633092732023433
Cell_651	0.7662315509468028
Cell_652	0.76655855044334
Cell_653	0.7582149725227132
Cell_654	0.7629626674902202
Cell_655	0.7643949946881272
Cell_656	0.7645341420725921
Cell_657	0.7567382637491086
Cell_658	0.7451249094485929
Cell_659	0.7605229229277706
Cell_660	0.7680260103806983
Cell_661	0.7592482023436907
Cell_662	0.7630199299357078
Cell_663	0.7592280628655053
Cell_664	0.7648765446297281
Cell_665	0.7625660342926361
Cell_666	0.7612034429828056
Cell_667	0.7666222361518268
Cell_668	0.764093385521788
Cell_669	0.7608815846379575
Cell_670	0.7591448716248005
Cell_671	0.757022889920569
Cell_672	0.7572042708457051
Cell_673	0.7594981936187493
Cell_674	0.7602051454734983
Cell_675	0.7590208851433383
Cell_676	0.7735129728563596
Cell_677	0.7612773953849428
Cell_678	0.7570254340928859
Cell_679	0.7597615559522324
Cell_680	0.7546251660144976
Cell_681	0.75612583056522
Cell_682	0.7554433802826592
Cell_683	0.7713034612067552
Cell_684	0.7855408202401797
Cell_685	0.7777134429854295
Cell_686	0.7690125788063101
Cell_687	0.7734900680273221
Cell_688	0.7583226380744268
Cell_689	0.7664483041438942
Cell_690	0.7744824289850373
Cell_691	0.7734971869433
Cell_692	0.7762793690512031
Cell_693	0.7805295208296077
Cell_694	0.7723118380262669
Cell_695	0.7783292107131683
Cell_696	0.7797679619752536
Cell_697	0.7803319789737901
Cell_698	0.7847450530306804
Cell_699	0.8055779466961245
Cell_700	0.8022071017106936
Cell_701	0.8084741545455071
Cell_702	0.8017491503727174
Cell_703	0.8042432586945018
Cell_704	0.7974580037658372
Cell_705	0.7989207554728722
Cell_706	0.8006133325146472
Cell_707	0.799472321953471
Cell_708	0.8080512797461171
Cell_709	0.8082545770734009
Cell_710	0.8054977401776501
Cell_711	0.8200852909985076
Cell_712	0.8166866335369181
Cell_713	0.8165199126207787
Cell_714	0.8140347831599469
Cell_715	0.81011330990518
Cell_716	0.8152429168343173
Cell_717	0.8165581944937703
Cell_718	0.8150748106756955
Cell_719	0.8211402471423297
Cell_720	0.8204132966295351
Cell_721	0.8173652464003006
Cell_722	0.8177657197381372
Cell_723	0.8161230216910764
Cell_724	0.8145491263995751
Cell_725	0.8143688166043999
Cell_726	0.815492827563963
Cell_727	0.8140035649467422
Cell_728	0.8137869689283864
Cell_729	0.815164353937969
Cell_730	0.8289461521481486
Cell_731	0.8268394461031754
Cell_732	0.826401977079592
Cell_733	0.8244500616245222
Cell_734	0.8210839791688082
Cell_735	0.8221248144139849
Cell_736	0.81979447698307
Cell_737	0.8237748792353434
Cell_738	0.8282514345357908
Cell_739	0.8276435609793047
Cell_740	0.8340260974989631
Cell_741	0.8381384353348212
Cell_742	0.8429479017915026
Cell_743	0.8424484020152966
Cell_744	0.8415150806490048
Cell_745	0.8387072605078211
Cell_746	0.8423089015320737
Cell_747	0.8332745961509024
Cell_748	0.8216441050769427
Cell_749	0.8216231726778029
Cell_750	0.8294531881681964
Cell_751	0.8375520006321326
Cell_752	0.8419030220587587
Cell_753	0.8412574252387502
Cell_754	0.8428927659323353
Cell_755	0.843729872635771
Cell_756	0.843307397318051
Cell_757	0.8344183107253909
Cell_758	0.832468550158002
Cell_759	0.8319587180849807
Cell_760	0.8300675629655082
Cell_761	0.8259691686761177
Cell_762	0.8325412656733101
Cell_763	0.8293237290919878
Cell_764	0.8254675301655751
Cell_765	0.8244401086530677
Cell_766	0.823314952027042
Cell_767	0.8277326632138942
Cell_768	0.8245992541309255
Cell_769	0.8139895991342138
Cell_770	0.8154198971189469
Cell_771	0.8156646581414276
Cell_772	0.8148588445063589
Cell_773	0.8097872781300227
Cell_774	0.8009605302690026
Cell_775	0.8038248861195895
Cell_776	0.8023615218348591
Cell_777	0.804525695471056
Cell_778	0.7930829533785827
Cell_779	0.794831362287643
Cell_780	0.7936808221127941
Cell_781	0.7604938296657842
Cell_782	0.7640033046419997
Cell_783	0.7902314837964176
Cell_784	0.7859924468123701
Cell_785	0.7949442661648236
Cell_786	0.7685458704906925
Cell_787	0.7545810599830689
Cell_788	0.7394237200413614
Cell_789	0.7239907127589035
Cell_790	0.7181872960880838
Cell_791	0.7191383860112317
Cell_792	0.728932644330615
Cell_793	0.7337534619187388
Cell_794	0.7348049008239534
Cell_795	0.7347712512664565
Cell_796	0.7346983324289985
Cell_797	0.7399730355968733
Cell_798	0.7413358496855988
Cell_799	0.7415046710899205
Cell_800	0.739401918879539
Cell_801	0.73413800229406
Cell_802	0.734050307266279
Cell_803	0.7267452396773727
Cell_804	0.729438217692737
Cell_805	0.7340353409062578
Cell_806	0.7275226817449776
Cell_807	0.7282069428734734
Cell_808	0.7190444328950373
Cell_809	0.7230088009306298
Cell_810	0.7283824602408517
Cell_811	0.7219973366128585
Cell_812	0.7213044584839856
Cell_813	0.7252446007446033
Cell_814	0.7276270799693546
Cell_815	0.727552597491274
Cell_816	0.7417528807630074
Cell_817	0.7487823071525317
Cell_818	0.7484428249551843
Cell_819	0.7523996414916797
Cell_820	0.7535545777345304
Cell_821	0.7440334768289871
Cell_822	0.7456471914010633
Cell_823	0.7536343700441454
Cell_824	0.7522886341723439
Cell_825	0.7372530629625015
Cell_826	0.732863626631349
Cell_827	0.7469545354587951
Cell_828	0.7407790247041378
Cell_829	0.7467393478454093
Cell_830	0.7472359825715312
Cell_831	0.7474070971210374
Cell_832	0.7443297689372589
Cell_833	0.7568754912153169
Cell_834	0.7533248800005361
Cell_835	0.7512857119161864
Cell_836	0.7608516396861922
Cell_837	0.7639754477677749
Cell_838	0.7647532148049769
Cell_839	0.7650394357245593
Cell_840	0.7629865903665985
Cell_841	0.7624035789144465
Cell_842	0.7552086016953523
Cell_843	0.7516995061179569
Cell_844	0.7501768465291803
Cell_845	0.7559646796289624
Cell_846	0.7608363655697405
Cell_847	0.7606720091746367
Cell_848	0.7590240457353847
Cell_849	0.7588556478203136
Cell_850	0.7591673256621774
Cell_851	0.7657128016398542
Cell_852	0.7697032339647534
Cell_853	0.7682220990993921
Cell_854	0.7688630248019492
Cell_855	0.7701209453298625
Cell_856	0.766777282247325
Cell_857	0.7661144033302875
Cell_858	0.7654269164922592
Cell_859	0.7681708332236263
Cell_860	0.7684519785736842
Cell_861	0.7677551821764361
Cell_862	0.7673337100383468
Cell_863	0.7745817744874013
Cell_864	0.7761486667274317
Cell_865	0.7746479959121315
Cell_866	0.7770294995733408
Cell_867	0.7743219225440837
Cell_868	0.7727941441112299
Cell_869	0.7699502132539822
Cell_870	0.7733675368396642
Cell_871	0.7720202591562281
Cell_872	0.7701636535790998
Cell_873	0.771629882063822
Cell_874	0.7747175332322281
Cell_875	0.7746135680133832
Cell_876	0.7775294627109556
Cell_877	0.7756904879508952
Cell_878	0.7772175383381629
Cell_879	0.7793026446869074
Cell_880	0.7755555372840679
Cell_881	0.7884158038248482
Cell_882	0.7844645044013329
Cell_883	0.7781761659009313
Cell_884	0.7886441044833861
Cell_885	0.7835354525702155
Cell_886	0.7813441240496476
Cell_887	0.7878014774315804
Cell_888	0.7860651340513518
Cell_889	0.7871991445190997
Cell_890	0.77978898669506
Cell_891	0.7831249158499013
Cell_892	0.7853576820194748
Cell_893	0.7877292859227386
Cell_894	0.7877292859227386
Cell_895	0.7859294438975585
Cell_896	0.7849186692883053
Cell_897	0.7858418649745137
Cell_898	0.7888477722917543
Cell_899	0.783754187105612
Cell_900	0.7762377300329457
Cell_901	0.7773220998843884
Cell_902	0.7766831721998054
Cell_903	0.7809536402457695
Cell_904	0.7764560104471072
Cell_905	0.770298599984133
Cell_906	0.774135094090485
Cell_907	0.7726335990933882
Cell_908	0.7710051859617585
Cell_909	0.7737197757588257
Cell_910	0.7686463687431262
Cell_911	0.7712015400532553
Cell_912	0.7728123764558893
Cell_913	0.7666147655895682
Cell_914	0.7658067292889021
Cell_915	0.7658090139812129
Cell_916	0.7692185164413908
Cell_917	0.7684536428919889
Cell_918	0.7700293886311226
Cell_919	0.7755156150964959
Cell_920	0.7741318120684276
Cell_921	0.7771687197307678
Cell_922	0.7777745037070598
Cell_923	0.7765641834254916
Cell_924	0.7696337679106386
Cell_925	0.7683029258327282
Cell_926	0.771651407513553
Cell_927	0.7727924150966338
Cell_928	0.7749659599775734
Cell_929	0.7655183295867272
Cell_930	0.7655183295867272
Cell_931	0.762076647465252
Cell_932	0.7642398213506603
Cell_933	0.76481552697636
Cell_934	0.761418879422837
Cell_935	0.7597751381498425
Cell_936	0.7563980507621795
Cell_937	0.7514823097990805
