	traj_0
cell560	0.1377521460716652
cell561	0.09772001940474792
cell562	0.147620233373324
cell563	0.5473570879692019
cell564	0.09753932847391936
cell565	0.0169624619965187
cell566	0.021853064536795534
cell567	0.11078831801856155
cell568	0.023116218827846955
cell569	0.0391216032084795
cell570	0.012781146976322133
cell571	0.9916330659783366
cell572	0.9808575104728844
cell573	0.03961995436695278
cell574	0.022423646737735527
cell575	0.1095548999865702
cell576	0.015419261568073587
cell577	0.09304108217327793
cell578	0.021270505375633714
cell579	0.014658986765523015
cell580	0.002518128519067291
cell581	0.8258290970858403
cell582	0.013013206672508899
cell583	0.004597813869076377
cell584	0.25868710535820544
cell585	0.9629204100676745
cell586	0.12029366504158558
cell587	0.0377211551273896
cell588	0.0409851812835666
cell589	0.07835356529369261
cell590	0.04178962738617564
cell591	0.10687408688471192
cell592	0.6955636092188879
cell593	0.04183910991882991
cell594	0.02344867587079648
cell595	0.10078282593769658
cell596	0.0023075790625339786
cell597	0.10203101868913132
cell598	0.04057352955514617
cell599	0.03814719107224973
cell600	0.09876646756113613
cell601	0.40552752955217075
cell602	0.0990271008708556
cell603	0.010441628577230118
cell604	0.09977404530485924
cell605	0.039075597432728905
cell606	0.41067840649919807
cell607	0.018754336057829474
cell608	0.007938872948491143
cell609	0.32220825679193926
cell610	0.017392251659011114
cell611	0.015776846051689674
cell612	0.041779594639786276
cell613	0.07271725814119397
cell614	0.10209206163906553
cell615	0.12706041526535236
cell616	0.01530748717042616
cell617	0.08540513050908109
cell618	0.09531198655853439
cell619	0.10258162908435385
cell620	0.04032792766116825
cell621	0.10401083109664837
cell622	0.013546261288658351
cell623	0.07423729328175757
cell624	0.1074185034853821
cell625	0.0137878328555627
cell626	0.14123417126252855
cell627	0.1044846515684693
cell628	0.009461860784156988
cell629	0.828931532289722
cell630	0.8392667560508451
cell631	0.07380321404555808
cell632	0.061607961988279766
cell633	0.0411347460395683
cell634	0.1318461668295514
cell635	0.02112416407627228
cell636	0.03803684116060742
cell637	0.09405075515711556
cell638	0.016549655286454676
cell639	0.13722586880372808
cell640	0.024094763945088714
cell641	0.1327205466982651
cell642	0.017408423613164744
cell643	0.0800162027051256
cell644	0.08483858565794637
cell645	0.012473595766401252
cell646	0.07918761576597659
cell647	0.04300575480394726
cell648	0.09096262194376972
cell649	0.04036439157830426
cell650	0.04269383636215528
cell651	0.008081584594205906
cell652	0.07376079167547288
cell653	0.16379726319478935
cell654	0.040959021884161076
cell655	0.03978287296203932
cell656	0.10799445642689671
cell657	0.01523823985971076
cell658	0.11507561881429962
cell659	0.8332795520221273
cell660	0.13435731973828055
cell661	0.1417339499504022
cell662	0.02554081420739372
cell663	0.016771986511434456
cell664	0.2991277933533403
cell665	0.13018546149215943
cell666	0.014205287028943032
cell667	0.12716754623066354
cell668	0.03777404330217911
cell669	0.11031969526373003
cell670	0.003675275370298219
cell671	0.038992930096833966
cell672	0.9783815766530947
cell673	0.07254602868604901
cell674	0.028448112389066735
cell675	0.01829689119192897
cell676	0.3466204941179338
cell677	0.040842663969292085
cell678	0.08300738896595504
cell679	0.42665860382793297
cell680	0.8859568684017397
cell681	0.012656301626542223
cell682	0.11031184200914486
cell683	0.012720783897246594
cell684	0.09567874018142997
cell685	0.12818660513865027
cell686	0.012388130638006778
cell687	0.041926930629465196
cell688	0.025277669282966875
cell689	0.03874732172230599
cell690	0.039743686509104766
cell691	0.1265519797068001
cell692	0.9917206845492048
cell693	0.08317376665320088
cell694	0.44584561986054017
cell695	0.04256539090574508
cell696	0.11498602170207932
cell697	0.01944707581928421
cell698	0.0407629243954195
cell699	0.0012002744796799842
cell700	0.01718089966745992
cell701	0.022114469986603727
cell702	0.04300575417861322
cell703	0.013087852097130866
cell704	0.122737910934979
cell705	0.5318762309807837
cell706	0.01218726173706798
cell707	0.4723245855784345
cell708	0.013900574316399114
cell709	0.10560875959821875
cell710	0.09567793358835179
cell711	0.013639328244671843
cell712	0.5830570156536542
cell713	0.8230999696609769
cell714	0.09643577279787091
cell715	0.008603918613095781
cell716	0.14694890467728938
cell717	0.08007189592666834
cell718	0.015370776796697943
cell719	0.10033173770926111
cell720	0.08407317138418578
cell721	0.023079540275110156
cell722	0.01737202884891431
cell723	0.010065729979233674
cell724	0.11227920643153681
cell725	0.015015403234123443
cell726	0.18466048900711518
cell727	0.5566936600489548
cell728	0.13710728373310918
cell729	0.019115408109948582
cell730	0.01681686666341135
cell731	0.8230827062551124
cell732	0.013748515573650763
cell733	0.038472078640482445
cell734	0.10243517393627932
cell735	0.9760456600822239
cell736	0.8429080769767179
cell737	0.040961990529440946
cell738	0.09181073881776591
cell739	0.042751914276505786
cell740	0.038872815719062474
cell741	0.04093463487922466
cell742	0.08222625437481945
cell743	0.8179894375654418
cell744	0.04013589476778221
cell745	0.039919656367770125
cell746	0.019997372908524654
cell747	0.015519565681980995
cell748	0.12511881285671309
cell749	0.09229994011480656
cell750	0.016366000514624744
cell751	0.11162763859299951
cell752	0.1512658179410526
cell753	0.0578024203397622
cell754	0.024134950903571095
cell755	0.117627735110073
cell756	0.014834888997411992
cell757	0.0406850706467838
cell758	0.04257555434606388
cell759	0.11055122769122476
cell760	0.9744689612302789
cell761	0.01390007038105254
cell762	0.012391725177616544
cell763	0.5416458262168968
cell764	0.014860093051518718
cell765	0.03932493237480497
cell766	0.012272273231746633
cell767	0.1426652050128661
cell768	0.03796627890062878
cell769	0.01504175881891327
cell770	0.8360754440545093
cell771	0.9678822474274549
cell772	0.07071320857051176
cell773	0.10684088343418909
cell774	0.0382222920529545
cell775	0.0987934081068824
cell776	0.09737970424416151
cell777	0.014928388330271027
cell778	0.38541794486500347
cell779	0.013217013246169586
cell780	0.03819973322728282
cell781	0.013912298665264375
cell782	0.015444578532143947
cell783	0.10718591137033665
cell784	0.017633739784312128
cell785	0.118160696943379
cell786	0.04144715750649897
cell787	0.1098244422824841
cell788	0.10999715095805687
cell789	0.028035790196859364
cell790	0.03988852399351983
cell791	0.4243392042974055
cell792	0.8362438896970699
cell793	0.10708465505788878
cell794	0.10979325279565026
cell795	0.07696350561792764
cell796	0.013298201176883096
cell797	0.013293275697779251
cell798	0.07547704369352555
cell799	0.003880097128770029
cell800	0.6128824670239615
cell801	0.9259780446500421
cell802	0.010995594451593666
cell803	0.0017369568703234708
cell804	0.10702862391922362
cell805	0.05525241335491479
cell806	0.018614879197898532
cell807	0.015971890419938378
cell808	0.0028394388921310545
cell809	0.039752300913347416
cell810	0.09974397973797705
cell811	0.01757561478672421
cell812	0.42174405556737676
cell813	0.07422624344483589
cell814	0.10786362767304138
cell815	0.015469485307516725
cell816	0.08446839873277749
cell817	0.9935203683503196
cell818	0.12289181125944151
cell819	0.08578867873419378
cell820	0.015118076218377324
cell821	0.04300575481208164
cell822	0.07435239834618149
cell823	0.039667635214732606
cell824	0.012706043709952299
cell825	0.060344421238250956
cell826	0.029574075418449683
cell827	0.014039244612011606
cell828	0.12157800961244697
cell829	0.015505952129446882
cell830	0.44638484345405527
cell831	0.0414445661588213
cell832	0.08885340449139628
cell833	0.09319339638166575
cell834	0.14706870369953454
cell835	0.19859126361137325
cell836	0.10339591404529523
cell837	0.02168314962645701
cell838	0.021047541222632755
cell839	0.4521917463925176
cell840	0.04068115135644295
cell841	0.03849751867600108
cell842	0.024788371348809433
cell843	0.08791201049245381
cell844	0.6210014797083643
cell845	0.039905847304707594
cell846	0.03877449349133929
cell847	0.5453639405174816
cell848	0.011799384461874817
cell849	0.09435025435922027
cell850	0.07461914528301536
cell851	0.04028072799499577
cell852	0.1273051025659636
cell853	0.017931598959719287
cell854	0.11548388606194357
cell855	0.1688467343156098
cell856	0.011713299095161379
cell857	0.004830406692054367
cell858	0.5645586463936443
cell859	0.10557334831350725
cell860	0.16812440220000338
cell861	0.11634423928900461
cell862	0.018645595777669957
cell863	0.9954733072541733
cell864	0.05345578377400306
cell865	0.037433980869880236
cell866	0.07736985561536268
cell867	0.14086743407387678
cell868	0.04170842655816279
cell869	0.14402667168966699
cell870	0.038963146476625764
cell871	0.9899245867140513
cell872	0.040423877470281026
cell873	0.014248741559391024
cell874	0.09687735658114359
cell875	0.09508268057023947
cell876	0.07580229892685686
cell877	0.017656063319395718
cell878	0.0915864540583271
cell879	0.010533009721138166
cell880	0.013508091231886803
cell881	0.041507220465774146
cell882	0.01120872177825502
cell883	0.5010659272394663
cell884	0.03773503994154805
cell885	0.12768556071665665
cell886	0.002085779515961781
cell887	0.007876582917042288
cell888	0.03925260463130047
cell889	0.333639305669379
cell890	0.4950970563030584
cell891	0.13318991802248992
cell892	0.03902008250417493
cell893	0.04249116358198477
cell894	0.03888740414579696
cell895	0.041249458614095125
cell896	0.07368575223904064
cell897	0.07755946114588091
cell898	0.015275420527505076
cell899	0.29165336206404535
cell900	0.07553587020878555
cell901	0.04277569902626271
cell902	0.0028761308156837677
cell903	0.04116047313126794
cell904	0.10448780157183722
cell905	0.12791823469798566
cell906	0.017390513449632432
cell907	0.1151678937463331
cell908	0.06311206483589687
cell909	0.39655777413747006
cell910	0.03944770323682111
cell911	0.03800767083809256
cell912	0.043005757855047066
cell913	0.0776866321747002
cell914	0.01824535616816031
cell915	0.009756200406952959
cell916	0.011235100861035002
cell917	0.9772786167693671
cell918	0.04156024510454716
cell919	0.958158749728973
cell920	0.06445357953740569
cell921	0.09140371878324044
cell922	0.14404807410047238
cell923	0.10325138856989678
cell924	0.039302374316745235
cell925	0.03777751699007103
cell926	0.12669778356267675
cell927	0.015129468983570003
cell928	0.013982038122401199
cell929	0.9422745699417201
cell930	0.9610615173827234
cell931	0.008972910200009307
cell932	0.19602785144640197
cell933	0.9952446186724021
cell934	0.02533267804257874
cell935	0.14643308084311138
cell936	0.11246914305810399
cell937	0.01356962120356108
cell938	0.09403114106986038
cell939	0.1922586173106184
cell940	0.1691779565223183
cell941	0.15093484848674787
cell942	0.9101212837421491
cell943	0.1275669792100398
cell944	0.08255519953967146
cell945	0.004991846320443511
cell946	0.8460276258109075
cell947	0.04300575279855496
cell948	0.014953054221527972
cell949	0.015207660913937658
cell950	0.016959739716088378
cell951	0.025115297206982693
cell952	0.03998063354765725
cell953	0.017745349789959834
cell954	0.028220379492372428
cell955	0.015777016203827206
cell956	0.016717283891488525
cell957	0.016419660784835713
cell958	0.04300575517446952
cell959	0.040770983662669895
cell960	0.01225944755568968
cell961	0.1115536963049564
cell962	0.17253154871755236
cell963	0.7665201075217238
cell964	0.11450925998098314
cell965	0.04196163355518894
cell966	0.7893554735520425
cell967	0.07932905620989479
cell968	0.042688428865367
cell969	0.01472864712388043
cell970	0.04055920235419097
cell971	0.11070226768769664
cell972	0.4777322086891028
cell973	0.10110267266513387
cell974	0.016442542178574073
cell975	0.09971291014140402
cell976	0.09673174409967518
cell977	0.012943365052782832
cell978	0.08190556216609715
cell979	0.14311822628429127
cell980	0.03965518692125916
cell981	0.011175059706293823
cell982	0.07663193453803702
cell983	0.021047088642674367
cell984	0.14021064447803652
cell985	0.04067823333148968
cell986	0.03802408956077692
cell987	0.12189704439744638
cell988	0.03943439283379338
cell989	0.10571807294448719
cell990	0.05684913787860733
cell991	0.10795264399713898
cell992	0.0038523107194367427
cell993	0.06183126176635795
cell994	0.037533774818005794
cell995	0.09970023098904085
cell996	0.01677388083826743
cell997	0.021603478658074396
cell998	0.08098933992078483
cell999	0.23029241588423896
cell1000	0.12842080873090794
cell1001	0.04111431381815863
cell1002	0.020453029291697924
cell1003	0.03958174987627505
cell1004	0.019964373723823543
cell1005	0.04261100495511241
cell1006	0.011903506849587683
cell1007	0.9765511875735485
cell1008	0.01868061375894077
cell1009	0.08136025681177975
cell1010	0.3603617679475871
cell1011	0.01317881513456903
cell1012	0.3893930148335972
cell1013	0.5459276123459083
cell1014	0.012460603398295644
cell1015	0.039814521438676566
cell1016	0.11309198039990671
cell1017	0.00944878366125466
cell1018	0.5886888478228556
cell1019	0.03702985939520021
cell1020	0.04276009721807956
cell1021	0.04135494029587893
cell1022	0.03777848509986335
cell1023	0.010529095015476626
cell1024	0.11008450534193596
cell1025	0.04173839311131458
cell1026	0.0175184805567725
cell1027	0.05780696420525242
cell1028	0.995900823904815
cell1029	0.19058251223666933
cell1030	0.14364653254862325
cell1031	0.07609164612913778
cell1032	0.08276815469070849
cell1033	0.04007378496879019
cell1034	0.09133269384062785
cell1035	0.08837215816427285
cell1036	0.10730087033362445
cell1037	0.00854900839187935
cell1038	0.07201020698294168
cell1039	0.06598118070983602
cell1040	0.8373050251158742
cell1041	0.0018759551651664058
cell1042	0.09876838167162313
cell1043	0.10995951283929818
cell1044	0.07832377532885308
cell1045	0.009637528195096489
cell1046	0.10673395605009957
cell1047	0.014183546508467988
cell1048	0.038884193210069876
cell1049	0.021161331467862022
cell1050	0.01300324264154195
cell1051	0.14348099108572107
cell1052	0.03320295679377916
cell1053	0.010596913318583397
cell1054	0.01564711281757149
cell1055	0.02581757975618515
cell1056	0.01954643265792714
cell1057	0.8513692646970609
cell1058	0.4370664678489293
cell1059	0.7885716961215226
cell1060	0.016582768663782322
cell1061	0.026097305140579077
cell1062	0.006859044802582489
cell1063	0.038624446526734385
cell1064	0.013987987107455796
cell1065	0.014308103278723897
cell1066	0.012282700282690294
cell1067	0.024142640980038092
cell1068	0.01738357280223923
cell1069	0.014097549097718732
cell1070	0.04728925781814244
