	0	1	2
Cell_153	NA	NA	0.32920899987220764
Cell_154	NA	NA	0.3281453847885132
Cell_155	NA	NA	0.3281002938747406
Cell_156	NA	NA	0.3304286003112793
Cell_157	NA	NA	0.32448258996009827
Cell_158	NA	NA	0.33019059896469116
Cell_159	NA	NA	0.3298158049583435
Cell_160	NA	NA	0.33085715770721436
Cell_161	NA	NA	0.3362237811088562
Cell_162	NA	NA	0.3310852348804474
Cell_163	NA	NA	0.32703283429145813
Cell_164	NA	NA	0.3313663899898529
Cell_165	NA	NA	0.33366072177886963
Cell_166	NA	NA	0.3343299627304077
Cell_167	NA	NA	0.3360128700733185
Cell_168	NA	NA	0.3370170295238495
Cell_169	NA	NA	0.33974725008010864
Cell_170	NA	NA	0.34868380427360535
Cell_171	NA	NA	0.3459388017654419
Cell_172	NA	NA	0.3482878804206848
Cell_173	NA	NA	0.33939528465270996
Cell_174	NA	NA	0.3475892245769501
Cell_175	NA	NA	0.34905320405960083
Cell_176	NA	NA	0.34566953778266907
Cell_177	NA	NA	0.3470574915409088
Cell_178	NA	NA	0.3563930094242096
Cell_179	NA	NA	0.3649331033229828
Cell_180	NA	NA	0.372018039226532
Cell_181	NA	NA	0.3685263693332672
Cell_182	NA	NA	0.3915669023990631
Cell_183	NA	NA	0.399393767118454
Cell_184	NA	NA	0.4140216112136841
Cell_185	NA	NA	0.41739407181739807
Cell_186	NA	NA	0.43266937136650085
Cell_187	NA	NA	0.43070822954177856
Cell_188	NA	NA	0.4380662441253662
Cell_189	NA	NA	0.4279247522354126
Cell_190	NA	NA	0.43133217096328735
Cell_191	NA	NA	0.4516834020614624
Cell_192	NA	NA	0.4562147855758667
Cell_193	NA	NA	0.458139032125473
Cell_194	NA	NA	0.4605633020401001
Cell_195	NA	NA	0.4610114097595215
Cell_196	NA	NA	0.4622912108898163
Cell_197	NA	NA	0.46827778220176697
Cell_198	NA	NA	0.471065491437912
Cell_199	NA	NA	0.47308748960494995
Cell_200	NA	NA	0.47926992177963257
Cell_201	NA	NA	0.48597201704978943
Cell_202	NA	NA	0.48279818892478943
Cell_203	NA	NA	0.4850676953792572
Cell_204	NA	NA	0.4864245355129242
Cell_205	NA	NA	0.4823479652404785
Cell_206	NA	NA	0.4827011525630951
Cell_207	NA	NA	0.48173728585243225
Cell_208	NA	NA	0.4823845326900482
Cell_209	NA	NA	0.48210322856903076
Cell_210	NA	NA	0.4818646013736725
Cell_211	NA	NA	0.48172682523727417
Cell_212	NA	NA	0.4780781865119934
Cell_213	NA	NA	0.4783044159412384
Cell_214	NA	NA	0.48718005418777466
Cell_215	NA	NA	0.48905423283576965
Cell_216	NA	NA	0.48698732256889343
Cell_217	NA	NA	0.48562121391296387
Cell_218	NA	NA	0.4909805357456207
Cell_219	NA	NA	0.48804062604904175
Cell_220	NA	NA	0.48709502816200256
Cell_221	NA	NA	0.5000434517860413
Cell_222	NA	NA	0.4979299008846283
Cell_223	NA	NA	0.5114544630050659
Cell_224	NA	NA	0.5181262493133545
Cell_225	NA	NA	0.5156301856040955
Cell_226	NA	NA	0.5454365015029907
Cell_227	NA	NA	0.5324180126190186
Cell_228	NA	NA	0.550929844379425
Cell_229	NA	NA	0.5554502606391907
Cell_230	NA	NA	0.560953676700592
Cell_231	NA	NA	0.5723435282707214
Cell_232	NA	NA	0.5798623561859131
Cell_233	NA	NA	0.5736122131347656
Cell_234	NA	NA	0.5760267972946167
Cell_235	NA	NA	0.589197039604187
Cell_236	NA	NA	0.5978008508682251
Cell_237	NA	NA	0.594132661819458
Cell_238	NA	NA	0.6011610627174377
Cell_239	NA	NA	0.6004962921142578
Cell_240	NA	NA	0.6037620902061462
Cell_241	NA	NA	0.6102674603462219
Cell_242	NA	NA	0.6149044036865234
Cell_243	NA	NA	0.6198321580886841
Cell_244	NA	NA	0.6159996390342712
Cell_245	NA	NA	0.6179467439651489
Cell_246	NA	NA	0.6143180727958679
Cell_247	NA	NA	0.6188580393791199
Cell_248	NA	NA	0.6109424829483032
Cell_249	NA	NA	0.606497585773468
Cell_250	NA	NA	0.6094776391983032
Cell_251	NA	NA	0.6097230911254883
Cell_252	NA	NA	0.6131835579872131
Cell_253	NA	NA	0.6174848079681396
Cell_254	NA	NA	0.6156856417655945
Cell_255	NA	NA	0.6216181516647339
Cell_256	NA	NA	0.6197408437728882
Cell_257	NA	NA	0.6230453848838806
Cell_258	NA	NA	0.6333969831466675
Cell_259	NA	NA	0.6211502552032471
Cell_260	NA	NA	0.6319510340690613
Cell_261	NA	NA	0.6438064575195312
Cell_262	NA	NA	0.6400070786476135
Cell_263	NA	NA	0.6413480043411255
Cell_264	NA	NA	0.6509897112846375
Cell_265	NA	NA	0.6492452025413513
Cell_266	NA	NA	0.6659371852874756
Cell_267	NA	NA	0.6786300539970398
Cell_268	NA	NA	0.6920009851455688
Cell_269	NA	NA	0.6973950862884521
Cell_270	NA	NA	0.6974897384643555
Cell_271	NA	NA	0.7046730518341064
Cell_272	NA	NA	0.7027684450149536
Cell_273	NA	NA	0.7206873893737793
Cell_274	NA	NA	0.7198102474212646
Cell_275	NA	NA	0.7249660491943359
Cell_276	NA	NA	0.7309008240699768
Cell_277	NA	NA	0.7385761141777039
Cell_278	NA	NA	0.731169581413269
Cell_279	NA	NA	0.7413318157196045
Cell_280	NA	NA	0.7401214241981506
Cell_281	NA	NA	0.7535045742988586
Cell_282	NA	NA	0.7570417523384094
Cell_283	NA	NA	0.7558360695838928
Cell_284	NA	NA	0.7607053518295288
Cell_285	NA	NA	0.7600569725036621
Cell_286	NA	NA	0.7612081170082092
Cell_287	NA	NA	0.7659459710121155
Cell_288	NA	NA	0.7820007801055908
Cell_289	NA	NA	0.7890741229057312
Cell_290	NA	NA	0.7965976595878601
Cell_291	NA	NA	0.7963841557502747
Cell_292	NA	NA	0.7920028567314148
Cell_293	NA	NA	0.78675776720047
Cell_294	NA	NA	0.7856319546699524
Cell_295	NA	NA	0.7848016619682312
Cell_296	NA	NA	0.7837412357330322
Cell_297	NA	NA	0.7758818864822388
Cell_298	NA	NA	0.783273458480835
Cell_299	NA	NA	0.7844381332397461
Cell_300	NA	NA	0.7843117713928223
Cell_301	NA	NA	0.7902329564094543
Cell_302	NA	NA	0.7748352885246277
Cell_303	NA	NA	0.7808972597122192
Cell_304	NA	NA	0.7814005017280579
Cell_305	NA	NA	0.7775211334228516
Cell_306	NA	NA	0.7791754603385925
Cell_307	NA	NA	0.7742605805397034
Cell_308	NA	NA	0.7797767519950867
Cell_309	NA	NA	0.7860033512115479
Cell_310	NA	NA	0.7828969359397888
Cell_311	NA	NA	0.7917462587356567
Cell_312	NA	NA	0.7927375435829163
Cell_313	NA	NA	0.7941897511482239
Cell_314	NA	NA	0.7935237884521484
Cell_315	NA	NA	0.7969644665718079
Cell_316	NA	NA	0.7978476881980896
Cell_317	NA	NA	0.7974198460578918
Cell_318	NA	NA	0.797926127910614
Cell_319	NA	NA	0.7986207604408264
Cell_320	NA	NA	0.801616907119751
Cell_321	NA	NA	0.8012544512748718
Cell_322	NA	NA	0.8008469939231873
Cell_323	NA	NA	0.7955537438392639
Cell_324	NA	NA	0.798929750919342
Cell_325	NA	NA	0.8021665215492249
Cell_326	NA	NA	0.8051875829696655
Cell_327	NA	NA	0.8225745558738708
Cell_328	NA	NA	0.8367605805397034
Cell_329	NA	NA	0.8362593650817871
Cell_330	NA	NA	0.8438941240310669
Cell_331	NA	NA	0.8453065156936646
Cell_332	NA	NA	0.8414581418037415
Cell_333	NA	NA	0.8398023247718811
Cell_334	NA	NA	0.8414973020553589
Cell_335	NA	NA	0.8418079018592834
Cell_336	NA	NA	0.8350308537483215
Cell_337	NA	NA	0.8394497036933899
Cell_338	NA	NA	0.8333907723426819
Cell_339	NA	NA	0.8260735869407654
Cell_340	NA	NA	0.8351178765296936
Cell_341	NA	NA	0.8394508957862854
Cell_342	NA	NA	0.8476480841636658
Cell_343	NA	NA	0.852497398853302
Cell_344	NA	NA	0.858176589012146
Cell_345	NA	NA	0.8657302856445312
Cell_346	NA	NA	0.8713136315345764
Cell_347	NA	NA	0.8661895394325256
Cell_348	NA	NA	0.8711015582084656
Cell_349	NA	NA	0.8725541234016418
Cell_350	NA	NA	0.8712060451507568
Cell_351	NA	NA	0.8688837885856628
Cell_352	NA	NA	0.8670637011528015
Cell_353	NA	NA	0.8704580664634705
Cell_354	NA	NA	0.8667451739311218
Cell_355	NA	NA	0.8734659552574158
Cell_356	NA	NA	0.8742984533309937
Cell_357	NA	NA	0.8824667930603027
Cell_358	NA	NA	0.8867873549461365
Cell_359	NA	NA	0.8995019793510437
Cell_360	NA	NA	0.9050611257553101
Cell_361	NA	NA	0.9062914252281189
Cell_362	NA	NA	0.9133015871047974
Cell_363	NA	NA	0.9134328365325928
Cell_364	NA	NA	0.9152884483337402
Cell_365	NA	NA	0.9153935313224792
Cell_366	NA	NA	0.9093071222305298
Cell_367	NA	NA	0.9122194647789001
Cell_368	NA	NA	0.9095085859298706
Cell_369	NA	NA	0.9028109312057495
Cell_370	NA	NA	0.8955549001693726
Cell_371	NA	NA	0.8952164649963379
Cell_372	NA	NA	0.8986833691596985
Cell_373	NA	NA	0.9016792178153992
Cell_374	NA	NA	0.9009974598884583
Cell_375	NA	NA	0.9009525775909424
Cell_376	NA	NA	0.8991236090660095
Cell_377	NA	NA	0.9013599753379822
Cell_378	NA	NA	0.8976818323135376
Cell_379	NA	NA	0.9122254848480225
Cell_380	NA	NA	0.9101471304893494
Cell_381	NA	NA	0.916953980922699
Cell_382	NA	NA	0.9136162400245667
Cell_383	NA	NA	0.9148983359336853
Cell_384	NA	NA	0.9156439900398254
Cell_385	NA	NA	0.9178745746612549
Cell_386	NA	NA	0.9140192866325378
Cell_387	NA	NA	0.9188671112060547
Cell_388	NA	NA	0.9155069589614868
Cell_389	NA	NA	0.9136876463890076
Cell_390	NA	NA	0.9131843447685242
Cell_391	NA	NA	0.9147090315818787
Cell_392	NA	NA	0.9160681962966919
Cell_393	NA	NA	0.9171154499053955
Cell_394	NA	NA	0.9214270710945129
Cell_395	NA	0.922416090965271	NA
Cell_396	NA	NA	0.9236313700675964
Cell_397	NA	NA	0.9199878573417664
Cell_398	NA	NA	0.9188396334648132
Cell_399	NA	NA	0.9213657379150391
Cell_400	NA	NA	0.9214810729026794
Cell_401	NA	NA	0.912663996219635
Cell_402	NA	NA	0.9234606623649597
Cell_403	NA	NA	0.9301818609237671
Cell_404	NA	NA	0.9263331294059753
Cell_405	NA	NA	0.9285697937011719
Cell_406	NA	NA	0.9328261613845825
Cell_407	NA	NA	0.9331099987030029
Cell_408	NA	NA	0.9367647767066956
Cell_409	NA	NA	0.9368287920951843
Cell_410	NA	NA	0.9407369494438171
Cell_411	NA	NA	0.9475160241127014
Cell_412	NA	0.949337899684906	NA
Cell_413	NA	0.9507521986961365	NA
Cell_414	NA	0.9523249864578247	NA
Cell_415	NA	0.952979564666748	NA
Cell_416	NA	0.9523325562477112	NA
Cell_417	NA	0.950201153755188	NA
Cell_418	NA	0.9509445428848267	NA
Cell_419	NA	0.9491897225379944	NA
Cell_420	NA	0.951547384262085	NA
Cell_421	NA	0.9516026377677917	NA
Cell_422	NA	0.950892448425293	NA
Cell_423	NA	0.954663097858429	NA
Cell_424	NA	0.9666801691055298	NA
Cell_425	NA	0.9651867747306824	NA
Cell_426	NA	0.9724998474121094	NA
Cell_427	NA	0.9671725034713745	NA
Cell_428	NA	0.9675194621086121	NA
Cell_429	NA	0.9601349830627441	NA
Cell_430	NA	0.9616935849189758	NA
Cell_431	NA	0.9523149132728577	NA
Cell_432	NA	0.9477661848068237	NA
Cell_433	NA	0.9517217874526978	NA
Cell_434	NA	0.9529577493667603	NA
Cell_435	NA	0.9464167356491089	NA
Cell_436	NA	0.9514723420143127	NA
Cell_437	NA	0.948575496673584	NA
Cell_438	NA	0.9519467949867249	NA
Cell_439	NA	0.9458335638046265	NA
Cell_440	NA	0.9517549276351929	NA
Cell_441	NA	0.9517723917961121	NA
Cell_442	NA	0.9465669989585876	NA
Cell_443	NA	0.9532080888748169	NA
Cell_444	NA	0.9567479491233826	NA
Cell_445	NA	0.9582338929176331	NA
Cell_446	NA	0.9553262591362	NA
Cell_447	NA	0.9625178575515747	NA
Cell_448	NA	0.9560297131538391	NA
Cell_449	NA	0.9605225324630737	NA
Cell_450	NA	0.9604464769363403	NA
Cell_451	NA	0.9611104130744934	NA
Cell_452	NA	0.9680697321891785	NA
Cell_453	NA	0.9684911966323853	NA
Cell_454	NA	0.9692686796188354	NA
Cell_455	NA	0.9701729416847229	NA
Cell_456	NA	0.9734307527542114	NA
Cell_457	NA	0.9747076630592346	NA
Cell_458	NA	0.9736337661743164	NA
Cell_459	NA	0.9678425788879395	NA
Cell_460	NA	0.9707896709442139	NA
Cell_461	NA	0.9744819402694702	NA
Cell_462	NA	0.9723792672157288	NA
Cell_463	NA	0.9699020981788635	NA
Cell_464	NA	0.9714191555976868	NA
Cell_465	NA	0.9706618189811707	NA
Cell_466	NA	0.9728836417198181	NA
Cell_467	NA	0.9692452549934387	NA
Cell_468	NA	0.9782739281654358	NA
Cell_469	NA	0.9883363246917725	NA
Cell_470	NA	0.9950035810470581	NA
Cell_471	NA	0.9953082799911499	NA
Cell_472	NA	0.9960978031158447	NA
Cell_473	NA	0.9972090125083923	NA
Cell_474	NA	0.9948764443397522	NA
Cell_475	NA	0.9954367876052856	NA
Cell_476	NA	0.985001802444458	NA
Cell_477	NA	0.9807654023170471	NA
Cell_478	NA	0.9820787906646729	NA
Cell_479	NA	0.9847918152809143	NA
Cell_480	NA	0.9800684452056885	NA
Cell_481	NA	0.980741024017334	NA
Cell_482	NA	0.9784978628158569	NA
Cell_483	NA	0.9754270315170288	NA
Cell_484	NA	0.9736465215682983	NA
Cell_485	NA	0.9709107875823975	NA
Cell_486	NA	0.9727254509925842	NA
Cell_487	NA	0.9711718559265137	NA
Cell_488	NA	0.9733614921569824	NA
Cell_489	NA	0.9697586894035339	NA
Cell_490	NA	0.9596818685531616	NA
Cell_491	NA	0.9618456363677979	NA
Cell_492	NA	0.9658022522926331	NA
Cell_493	NA	0.9550468921661377	NA
Cell_494	NA	0.9624179601669312	NA
Cell_495	NA	0.9579400420188904	NA
Cell_496	NA	0.9552199244499207	NA
Cell_497	NA	0.9668546915054321	NA
Cell_498	NA	0.9637973308563232	NA
Cell_499	NA	0.9662421345710754	NA
Cell_500	NA	0.9730486869812012	NA
Cell_501	NA	0.974320113658905	NA
Cell_502	NA	0.9789056181907654	NA
Cell_503	NA	0.9867309927940369	NA
Cell_504	NA	0.9884194731712341	NA
Cell_505	NA	0.9903016686439514	NA
Cell_506	NA	0.9944800734519958	NA
Cell_507	NA	0.9899610280990601	NA
Cell_508	NA	0.9889728426933289	NA
Cell_509	NA	0.9937952756881714	NA
Cell_510	NA	0.9947065711021423	NA
Cell_511	NA	0.9849627017974854	NA
Cell_512	NA	0.983669638633728	NA
Cell_513	NA	0.9991072416305542	NA
Cell_514	NA	0.9893503785133362	NA
Cell_515	NA	0.9972357153892517	NA
Cell_516	NA	0.9982513785362244	NA
Cell_517	NA	1.0	NA
Cell_518	NA	0.9928743243217468	NA
Cell_519	NA	0.9985897541046143	NA
Cell_520	NA	0.9895220994949341	NA
Cell_521	NA	0.9931727051734924	NA
Cell_522	NA	0.9914112091064453	NA
Cell_523	NA	0.9908519387245178	NA
Cell_524	NA	0.9892170429229736	NA
Cell_525	NA	0.987580418586731	NA
Cell_526	NA	0.9808003306388855	NA
Cell_527	NA	0.990770161151886	NA
Cell_528	NA	0.9845726490020752	NA
Cell_529	NA	0.9845268130302429	NA
Cell_530	NA	0.9790710806846619	NA
Cell_531	NA	0.9744971990585327	NA
Cell_532	NA	0.9705016613006592	NA
Cell_533	NA	0.9691569805145264	NA
Cell_534	NA	0.9752956032752991	NA
Cell_535	NA	0.973621666431427	NA
Cell_536	NA	0.9717933535575867	NA
Cell_537	NA	0.9629946947097778	NA
Cell_538	NA	0.9604206681251526	NA
Cell_539	NA	0.9544646143913269	NA
Cell_540	NA	0.9563109874725342	NA
Cell_541	NA	0.9511423707008362	NA
Cell_542	NA	0.9520574808120728	NA
Cell_543	NA	0.955140233039856	NA
Cell_544	NA	0.954413115978241	NA
Cell_545	NA	0.9508417248725891	NA
Cell_546	NA	0.9466598629951477	NA
Cell_547	NA	0.9518093466758728	NA
Cell_548	NA	0.9538008570671082	NA
Cell_549	NA	0.9527778029441833	NA
Cell_550	NA	0.9592576026916504	NA
Cell_551	NA	0.9544873237609863	NA
Cell_552	NA	0.9619569182395935	NA
Cell_553	NA	0.9638686180114746	NA
Cell_554	NA	0.9624322056770325	NA
Cell_555	NA	0.9595571160316467	NA
Cell_556	NA	0.9504091739654541	NA
Cell_557	NA	0.9524224996566772	NA
Cell_558	NA	0.9533555507659912	NA
Cell_559	NA	0.9459326267242432	NA
Cell_560	NA	0.9471843838691711	NA
Cell_561	NA	0.9475948214530945	NA
Cell_562	NA	0.9388514161109924	NA
Cell_563	NA	0.940494954586029	NA
Cell_564	NA	0.9292609095573425	NA
Cell_565	NA	0.93126380443573	NA
Cell_566	NA	0.9272744655609131	NA
Cell_567	NA	0.9237263798713684	NA
Cell_568	NA	0.9270606637001038	NA
Cell_569	NA	0.9255290627479553	NA
Cell_570	NA	0.9310324192047119	NA
Cell_571	NA	0.9250556826591492	NA
Cell_572	NA	0.9300640821456909	NA
Cell_573	NA	0.9385871887207031	NA
Cell_574	NA	0.9443553686141968	NA
Cell_575	NA	0.9494564533233643	NA
Cell_576	NA	0.9584911465644836	NA
Cell_577	NA	0.9561341404914856	NA
Cell_578	NA	0.9551829695701599	NA
Cell_579	NA	0.955668032169342	NA
Cell_580	NA	0.9515930414199829	NA
Cell_581	NA	0.9497463703155518	NA
Cell_582	NA	0.9437757134437561	NA
Cell_583	NA	0.9408268332481384	NA
Cell_584	NA	0.9390978217124939	NA
Cell_585	NA	0.9419287443161011	NA
Cell_586	NA	0.9373221397399902	NA
Cell_587	NA	0.9392502903938293	NA
Cell_588	NA	0.9369133710861206	NA
Cell_589	NA	0.9375948905944824	NA
Cell_590	NA	0.9374140501022339	NA
Cell_591	NA	0.9404585361480713	NA
Cell_592	NA	0.9406008124351501	NA
Cell_593	NA	0.9391074180603027	NA
Cell_594	NA	0.929729700088501	NA
Cell_595	NA	0.9251350164413452	NA
Cell_596	NA	0.9207941293716431	NA
Cell_597	NA	0.918138325214386	NA
Cell_598	NA	0.9199531078338623	NA
Cell_599	NA	0.9245935082435608	NA
Cell_600	NA	0.9222607016563416	NA
Cell_601	NA	0.9190371036529541	NA
Cell_602	NA	0.9209238886833191	NA
Cell_603	NA	0.9207785725593567	NA
Cell_604	NA	0.9266140460968018	NA
Cell_605	NA	0.9241254329681396	NA
Cell_606	NA	0.9233023524284363	NA
Cell_607	NA	0.9246857762336731	NA
Cell_608	NA	0.9331029057502747	NA
Cell_609	NA	0.931594967842102	NA
Cell_610	NA	0.9276492595672607	NA
Cell_611	NA	0.9343202114105225	NA
Cell_612	NA	0.9376637935638428	NA
Cell_613	NA	0.9341981410980225	NA
Cell_614	NA	0.934984564781189	NA
Cell_615	NA	0.937626838684082	NA
Cell_616	NA	0.9357501268386841	NA
Cell_617	NA	0.9354000091552734	NA
Cell_618	NA	0.9284200072288513	NA
Cell_619	NA	0.9173774123191833	NA
Cell_620	NA	0.9182329773902893	NA
Cell_621	NA	0.916567325592041	NA
Cell_622	NA	0.9127209186553955	NA
Cell_623	NA	0.9127712845802307	NA
Cell_624	NA	0.9034567475318909	NA
Cell_625	NA	0.9044002294540405	NA
Cell_626	NA	0.9003349542617798	NA
Cell_627	NA	0.9008165001869202	NA
Cell_628	NA	0.8986613154411316	NA
Cell_629	NA	0.9010546207427979	NA
Cell_630	NA	0.9002765417098999	NA
Cell_631	NA	0.9027860760688782	NA
Cell_632	NA	0.8945491909980774	NA
Cell_633	NA	0.9014365673065186	NA
Cell_634	NA	0.8978208899497986	NA
Cell_635	NA	0.8955159783363342	NA
Cell_636	NA	0.9000861644744873	NA
Cell_637	NA	0.8868577480316162	NA
Cell_638	NA	0.8851650357246399	NA
Cell_639	NA	0.883698046207428	NA
Cell_640	NA	0.8799935579299927	NA
Cell_641	NA	0.8738481998443604	NA
Cell_642	NA	0.8769922256469727	NA
Cell_643	NA	0.8735724687576294	NA
Cell_644	NA	0.8733298778533936	NA
Cell_645	NA	0.8739292025566101	NA
Cell_646	NA	0.8725893497467041	NA
Cell_647	NA	0.8725433945655823	NA
Cell_648	NA	0.8689238429069519	NA
Cell_649	NA	0.8733890652656555	NA
Cell_650	NA	0.8707539439201355	NA
Cell_651	NA	0.8706125617027283	NA
Cell_652	NA	0.8620255589485168	NA
Cell_653	NA	0.8663366436958313	NA
Cell_654	NA	0.8657205104827881	NA
Cell_655	NA	0.8651586771011353	NA
Cell_656	NA	0.8644735217094421	NA
Cell_657	NA	0.8611046671867371	NA
Cell_658	NA	0.8651749491691589	NA
Cell_659	NA	0.8661075830459595	NA
Cell_660	NA	0.858014702796936	NA
Cell_661	NA	0.850156843662262	NA
Cell_662	NA	0.8435734510421753	NA
Cell_663	NA	0.8384824395179749	NA
Cell_664	NA	0.8287717700004578	NA
Cell_665	NA	0.8255258202552795	NA
Cell_666	NA	0.8213890790939331	NA
Cell_667	NA	0.8161008954048157	NA
Cell_668	NA	0.8153074383735657	NA
