	0	1	2	3	4
Cell_519	NA	NA	NA	NA	0.9358580112457275
Cell_520	NA	NA	NA	NA	0.9394562840461731
Cell_521	NA	NA	NA	NA	0.938319742679596
Cell_522	NA	NA	NA	NA	0.9274194836616516
Cell_523	NA	NA	NA	NA	0.9284822940826416
Cell_524	NA	NA	NA	NA	0.9281903505325317
Cell_525	NA	NA	NA	NA	0.9279880523681641
Cell_526	NA	NA	NA	NA	0.9218187928199768
Cell_527	NA	NA	NA	NA	0.9267900586128235
Cell_528	NA	NA	NA	NA	0.9194918274879456
Cell_529	NA	NA	NA	NA	0.9244872331619263
Cell_530	NA	NA	NA	NA	0.925561249256134
Cell_531	NA	NA	NA	NA	0.9247808456420898
Cell_532	NA	NA	NA	NA	0.9218469262123108
Cell_533	NA	NA	NA	NA	0.9138410091400146
Cell_534	NA	NA	NA	NA	0.9161345362663269
Cell_535	NA	NA	NA	NA	0.9151737093925476
Cell_536	NA	NA	NA	NA	0.9157740473747253
Cell_537	NA	NA	NA	NA	0.912952184677124
Cell_538	NA	NA	NA	NA	0.9021880030632019
Cell_539	NA	NA	NA	NA	0.8931865096092224
Cell_540	NA	NA	NA	NA	0.8911498188972473
Cell_541	NA	NA	NA	NA	0.8941236734390259
Cell_542	NA	NA	NA	NA	0.8891436457633972
Cell_543	NA	NA	NA	NA	0.8919945359230042
Cell_544	NA	NA	NA	NA	0.8896929025650024
Cell_545	NA	NA	NA	NA	0.8863834142684937
Cell_546	NA	NA	NA	NA	0.8901242613792419
Cell_547	NA	NA	NA	NA	0.8905450701713562
Cell_548	NA	NA	NA	NA	0.8941904902458191
Cell_549	NA	NA	NA	NA	0.8935472965240479
Cell_550	NA	NA	NA	NA	0.8958415389060974
Cell_551	NA	NA	NA	NA	0.8942863941192627
Cell_552	NA	NA	NA	NA	0.8906700015068054
Cell_553	NA	NA	NA	NA	0.8929972648620605
Cell_554	NA	NA	NA	NA	0.894701361656189
Cell_555	NA	NA	NA	NA	0.893752932548523
Cell_556	NA	NA	NA	NA	0.8897228837013245
Cell_557	NA	NA	NA	NA	0.8905692100524902
Cell_558	NA	NA	NA	NA	0.8759195804595947
Cell_559	NA	NA	NA	NA	0.8682126402854919
Cell_560	NA	NA	NA	NA	0.8659001588821411
Cell_561	NA	NA	NA	NA	0.8612267374992371
Cell_562	NA	NA	NA	NA	0.8586512207984924
Cell_563	NA	NA	NA	NA	0.8511670231819153
Cell_564	NA	NA	NA	NA	0.8498649597167969
Cell_565	NA	NA	NA	NA	0.8511960506439209
Cell_566	NA	NA	NA	NA	0.8471462726593018
Cell_567	NA	NA	NA	NA	0.8443150520324707
Cell_568	NA	NA	NA	NA	0.8498461246490479
Cell_569	NA	NA	NA	NA	0.8486747145652771
Cell_570	NA	NA	NA	NA	0.8457387089729309
Cell_571	NA	NA	NA	NA	0.8383440971374512
Cell_572	NA	NA	NA	NA	0.8360461592674255
Cell_573	NA	NA	NA	NA	0.8378973007202148
Cell_574	NA	NA	NA	NA	0.8371699452400208
Cell_575	NA	NA	NA	NA	0.8361780047416687
Cell_576	NA	NA	NA	NA	0.8304848670959473
Cell_577	NA	NA	NA	NA	0.8259754180908203
Cell_578	NA	NA	NA	NA	0.8219732642173767
Cell_579	NA	NA	NA	NA	0.8171956539154053
Cell_580	NA	NA	NA	NA	0.8150907158851624
Cell_581	NA	NA	NA	NA	0.8085740208625793
Cell_582	NA	NA	NA	NA	0.8071269989013672
Cell_583	NA	NA	NA	NA	0.8040489554405212
Cell_584	NA	NA	NA	NA	0.806609570980072
Cell_585	NA	NA	NA	NA	0.8039795160293579
Cell_586	NA	NA	NA	NA	0.7975829839706421
Cell_587	NA	NA	NA	NA	0.7867074608802795
Cell_588	NA	NA	NA	NA	0.7799739837646484
Cell_589	NA	NA	NA	NA	0.7813490033149719
Cell_590	NA	NA	NA	NA	0.7784262299537659
Cell_591	NA	NA	NA	NA	0.7752289772033691
Cell_592	NA	NA	NA	NA	0.7790694236755371
Cell_593	NA	NA	NA	NA	0.7830904126167297
Cell_594	NA	NA	NA	NA	0.7827698588371277
Cell_595	NA	NA	NA	NA	0.7888237237930298
Cell_596	NA	NA	NA	NA	0.7913607358932495
Cell_597	NA	NA	NA	NA	0.7974749803543091
Cell_598	NA	NA	NA	NA	0.7922662496566772
Cell_599	NA	NA	NA	NA	0.7965717315673828
Cell_600	NA	NA	NA	NA	0.7939103841781616
Cell_601	NA	NA	NA	NA	0.7938355207443237
Cell_602	NA	NA	NA	NA	0.7893478274345398
Cell_603	NA	NA	NA	NA	0.7846350073814392
Cell_604	NA	NA	NA	NA	0.7866102457046509
Cell_605	NA	NA	NA	NA	0.7857381701469421
Cell_606	NA	NA	NA	NA	0.785857081413269
Cell_607	NA	NA	NA	NA	0.7844750881195068
Cell_608	NA	NA	NA	NA	0.7839266061782837
Cell_609	NA	NA	NA	NA	0.7810729742050171
Cell_610	NA	NA	NA	NA	0.7775890231132507
Cell_611	NA	NA	NA	NA	0.778414249420166
Cell_612	NA	NA	NA	NA	0.7773335576057434
Cell_613	NA	NA	NA	NA	0.7751351594924927
Cell_614	NA	NA	NA	NA	0.7711467742919922
Cell_615	NA	NA	NA	NA	0.7689785361289978
Cell_616	NA	NA	NA	0.7685666084289551	NA
Cell_617	NA	NA	NA	NA	0.7741817831993103
Cell_618	NA	NA	NA	0.7891994714736938	NA
Cell_619	NA	NA	NA	NA	0.7882840037345886
Cell_620	NA	NA	NA	0.7925145030021667	NA
Cell_621	NA	NA	NA	NA	0.7900109887123108
Cell_622	NA	NA	NA	0.7908506393432617	NA
Cell_623	NA	NA	NA	0.7854626178741455	NA
Cell_624	NA	NA	NA	0.7847269773483276	NA
Cell_625	NA	NA	NA	0.7844048738479614	NA
Cell_626	NA	NA	NA	0.7820155620574951	NA
Cell_627	NA	NA	NA	0.778739869594574	NA
Cell_628	NA	NA	NA	0.7804021239280701	NA
Cell_629	NA	NA	NA	0.7799264788627625	NA
Cell_630	NA	NA	NA	0.7772252559661865	NA
Cell_631	NA	NA	NA	0.7750028371810913	NA
Cell_632	NA	NA	NA	0.7713119387626648	NA
Cell_633	NA	NA	NA	0.7721224427223206	NA
Cell_634	NA	NA	NA	0.7670198678970337	NA
Cell_635	NA	NA	NA	0.7691904306411743	NA
Cell_636	NA	NA	NA	0.7678388953208923	NA
Cell_637	NA	NA	NA	0.7617599964141846	NA
Cell_638	NA	NA	NA	0.7651762366294861	NA
Cell_639	NA	NA	NA	0.7648744583129883	NA
Cell_640	NA	NA	NA	0.7624207139015198	NA
Cell_641	NA	NA	NA	0.7608921527862549	NA
Cell_642	NA	NA	NA	0.764090359210968	NA
Cell_643	NA	NA	NA	0.7635913491249084	NA
Cell_644	NA	NA	NA	0.766913890838623	NA
Cell_645	NA	NA	NA	0.7687825560569763	NA
Cell_646	NA	NA	NA	0.7657257914543152	NA
Cell_647	NA	NA	NA	0.7654707431793213	NA
Cell_648	NA	NA	NA	0.7624679207801819	NA
Cell_649	NA	NA	NA	0.7629159688949585	NA
Cell_650	NA	NA	NA	0.7622584700584412	NA
Cell_651	NA	NA	NA	0.7619979977607727	NA
Cell_652	NA	NA	NA	0.7587467432022095	NA
Cell_653	NA	NA	NA	0.7580060362815857	NA
Cell_654	NA	NA	NA	0.7601155638694763	NA
Cell_655	NA	NA	NA	0.7590478658676147	NA
Cell_656	NA	NA	NA	0.7560900449752808	NA
Cell_657	NA	NA	NA	0.7510969042778015	NA
Cell_658	NA	NA	NA	0.7517050504684448	NA
Cell_659	NA	NA	NA	0.7500398755073547	NA
Cell_660	NA	NA	NA	0.7442947626113892	NA
Cell_661	NA	NA	NA	0.7384629845619202	NA
Cell_662	NA	NA	NA	0.7433868646621704	NA
Cell_663	NA	NA	NA	0.7348196506500244	NA
Cell_664	NA	NA	NA	0.7374118566513062	NA
Cell_665	NA	NA	NA	0.7312083840370178	NA
Cell_666	NA	NA	NA	0.7344164848327637	NA
Cell_667	NA	NA	NA	0.7361125946044922	NA
Cell_668	NA	NA	NA	0.7316638827323914	NA
Cell_669	NA	NA	NA	0.7316685914993286	NA
Cell_670	NA	NA	NA	0.7289600372314453	NA
Cell_671	NA	NA	NA	0.7257571220397949	NA
Cell_672	NA	NA	NA	0.7254998683929443	NA
Cell_673	NA	NA	NA	0.7243119478225708	NA
Cell_674	NA	NA	NA	0.7234398126602173	NA
Cell_675	NA	NA	NA	0.7232751846313477	NA
Cell_676	NA	NA	NA	0.7209293246269226	NA
Cell_677	NA	NA	NA	0.7172669768333435	NA
Cell_678	NA	NA	NA	0.7202579379081726	NA
Cell_679	NA	NA	NA	0.7157257199287415	NA
Cell_680	NA	NA	NA	0.7157974243164062	NA
Cell_681	NA	NA	NA	0.7128466963768005	NA
Cell_682	NA	NA	NA	0.7042295336723328	NA
Cell_683	NA	NA	NA	0.6955827474594116	NA
Cell_684	NA	NA	NA	0.6985523104667664	NA
Cell_685	NA	NA	NA	0.6922081112861633	NA
Cell_686	NA	NA	NA	0.6939007043838501	NA
Cell_687	NA	NA	NA	0.6907164454460144	NA
Cell_688	NA	NA	NA	0.6854642033576965	NA
Cell_689	NA	NA	NA	0.6875221133232117	NA
Cell_690	NA	NA	NA	0.6841592192649841	NA
Cell_691	NA	NA	NA	0.6884065270423889	NA
Cell_692	NA	NA	NA	0.6859424710273743	NA
Cell_693	NA	NA	NA	0.6808429956436157	NA
Cell_694	NA	NA	NA	0.6779381036758423	NA
Cell_695	NA	NA	NA	0.6732987761497498	NA
Cell_696	NA	NA	NA	0.6729176044464111	NA
Cell_697	NA	NA	NA	0.6731622219085693	NA
Cell_698	NA	NA	NA	0.673768162727356	NA
Cell_699	NA	NA	NA	0.6732839345932007	NA
Cell_700	NA	NA	NA	0.6721974611282349	NA
Cell_701	NA	NA	NA	0.6699369549751282	NA
Cell_702	NA	NA	NA	0.6725189685821533	NA
Cell_703	NA	NA	NA	0.6682226657867432	NA
Cell_704	NA	NA	NA	0.669764518737793	NA
Cell_705	NA	NA	NA	0.6700071692466736	NA
Cell_706	NA	NA	NA	0.6659599542617798	NA
Cell_707	NA	NA	NA	0.666027843952179	NA
Cell_708	NA	NA	NA	0.6670213341712952	NA
Cell_709	NA	NA	NA	0.6656408309936523	NA
Cell_710	NA	NA	NA	0.6674631834030151	NA
Cell_711	NA	NA	NA	0.6666952967643738	NA
Cell_712	NA	NA	NA	0.6620345115661621	NA
Cell_713	NA	NA	NA	0.6627258062362671	NA
Cell_714	NA	NA	NA	0.6620286107063293	NA
Cell_715	NA	NA	NA	0.6621281504631042	NA
Cell_716	NA	NA	NA	0.6575478315353394	NA
Cell_717	NA	NA	NA	0.6563233137130737	NA
Cell_718	NA	NA	NA	0.6557061672210693	NA
Cell_719	NA	NA	NA	0.6560829281806946	NA
Cell_720	NA	NA	NA	0.6565346121788025	NA
Cell_721	NA	NA	NA	0.6548994779586792	NA
Cell_722	NA	NA	NA	0.6532880067825317	NA
Cell_723	NA	NA	NA	0.6545777320861816	NA
Cell_724	NA	NA	NA	0.65595942735672	NA
Cell_725	NA	NA	NA	0.6582879424095154	NA
Cell_726	NA	NA	NA	0.6599977612495422	NA
Cell_727	NA	NA	NA	0.6583073735237122	NA
Cell_728	NA	NA	NA	0.658503532409668	NA
Cell_729	NA	NA	NA	0.6568154096603394	NA
Cell_730	NA	NA	NA	0.6559380888938904	NA
Cell_731	NA	NA	NA	0.6552669405937195	NA
Cell_732	NA	NA	NA	0.6541308164596558	NA
Cell_733	NA	NA	NA	0.6467564105987549	NA
Cell_734	NA	NA	NA	0.6473946571350098	NA
Cell_735	NA	NA	NA	0.643078088760376	NA
Cell_736	NA	NA	NA	0.634929895401001	NA
Cell_737	NA	NA	NA	0.6338952779769897	NA
Cell_738	NA	NA	NA	0.6259359121322632	NA
Cell_739	NA	NA	NA	0.6185948252677917	NA
Cell_740	NA	NA	NA	0.6110877990722656	NA
Cell_741	NA	NA	NA	0.5983350276947021	NA
Cell_742	NA	NA	NA	0.5967970490455627	NA
Cell_743	NA	NA	NA	0.5858117341995239	NA
Cell_744	NA	NA	NA	0.5818930864334106	NA
Cell_745	NA	NA	NA	0.5859869718551636	NA
Cell_746	NA	NA	NA	0.5821388959884644	NA
Cell_747	NA	NA	NA	0.5705395340919495	NA
Cell_748	NA	NA	NA	0.5659949779510498	NA
Cell_749	NA	NA	NA	0.5614067912101746	NA
Cell_750	NA	NA	NA	0.5622631907463074	NA
Cell_751	NA	NA	NA	0.5611594915390015	NA
Cell_752	NA	NA	NA	0.5611279606819153	NA
Cell_753	NA	NA	NA	0.5596950054168701	NA
Cell_754	NA	NA	NA	0.5581938624382019	NA
Cell_755	NA	NA	NA	0.5538068413734436	NA
Cell_756	NA	NA	NA	0.5536143183708191	NA
Cell_757	NA	NA	NA	0.5538921356201172	NA
Cell_758	NA	NA	NA	0.552881121635437	NA
Cell_759	NA	NA	NA	0.5529783368110657	NA
Cell_760	NA	NA	NA	0.5532471537590027	NA
Cell_761	NA	NA	NA	0.5509301424026489	NA
Cell_762	NA	NA	NA	0.5533736348152161	NA
Cell_763	NA	NA	NA	0.5521966218948364	NA
Cell_764	NA	NA	NA	0.5521342754364014	NA
Cell_765	NA	NA	NA	0.5498574376106262	NA
Cell_766	NA	NA	NA	0.549919068813324	NA
Cell_767	NA	NA	NA	0.5486464500427246	NA
Cell_768	NA	NA	NA	0.5478394031524658	NA
Cell_769	NA	NA	NA	0.5466190576553345	NA
Cell_770	NA	NA	NA	0.5471957325935364	NA
Cell_771	NA	NA	NA	0.5443472862243652	NA
Cell_772	NA	NA	NA	0.5401395559310913	NA
Cell_773	NA	NA	NA	0.5339494347572327	NA
Cell_774	NA	NA	NA	0.5371655821800232	NA
Cell_775	NA	NA	NA	0.5364108681678772	NA
Cell_776	NA	NA	NA	0.5350185632705688	NA
Cell_777	NA	NA	NA	0.5358976721763611	NA
Cell_778	NA	NA	NA	0.5332396626472473	NA
Cell_779	NA	NA	NA	0.5312791466712952	NA
Cell_780	NA	NA	NA	0.5299448370933533	NA
Cell_781	NA	NA	NA	0.528977632522583	NA
Cell_782	NA	NA	NA	0.5289486646652222	NA
Cell_783	NA	NA	NA	0.5285422205924988	NA
Cell_784	NA	NA	NA	0.5277501344680786	NA
Cell_785	NA	NA	NA	0.5273852944374084	NA
Cell_786	NA	NA	NA	0.526361882686615	NA
Cell_787	NA	NA	NA	0.5248191952705383	NA
Cell_788	NA	NA	NA	0.5241740942001343	NA
Cell_789	NA	NA	NA	0.5243669748306274	NA
Cell_790	NA	NA	NA	0.5200576186180115	NA
Cell_791	NA	NA	NA	0.5196142792701721	NA
Cell_792	NA	NA	NA	0.5188417434692383	NA
Cell_793	NA	NA	NA	0.5195673108100891	NA
Cell_794	NA	NA	NA	0.5189723372459412	NA
Cell_795	NA	NA	NA	0.5189552307128906	NA
Cell_796	NA	NA	NA	0.5188120603561401	NA
Cell_797	NA	NA	NA	0.5194867253303528	NA
Cell_798	NA	NA	NA	0.5156890749931335	NA
Cell_799	NA	NA	NA	0.5170150995254517	NA
Cell_800	NA	NA	NA	0.5175654292106628	NA
Cell_801	NA	NA	NA	0.5171136260032654	NA
Cell_802	NA	NA	NA	0.5182663798332214	NA
Cell_803	NA	NA	NA	0.5245333909988403	NA
Cell_804	NA	NA	NA	0.525187611579895	NA
Cell_805	NA	NA	NA	0.5221295952796936	NA
Cell_806	NA	NA	NA	0.508719265460968	NA
Cell_807	NA	NA	NA	0.507196843624115	NA
Cell_808	NA	NA	NA	0.506837785243988	NA
Cell_809	NA	NA	NA	0.50593501329422	NA
Cell_810	NA	NA	NA	0.5070416927337646	NA
Cell_811	NA	NA	NA	0.5072282552719116	NA
Cell_812	NA	NA	NA	0.5051745176315308	NA
Cell_813	NA	NA	NA	0.5056266188621521	NA
Cell_814	NA	NA	NA	0.503324031829834	NA
Cell_815	NA	NA	NA	0.5048100352287292	NA
Cell_816	NA	NA	NA	0.5034406781196594	NA
Cell_817	NA	NA	NA	0.5027169585227966	NA
Cell_818	NA	NA	NA	0.5017868876457214	NA
Cell_819	NA	NA	NA	0.49952101707458496	NA
Cell_820	NA	NA	NA	0.4984460771083832	NA
Cell_821	NA	NA	NA	0.4982050955295563	NA
Cell_822	NA	NA	NA	0.4979809522628784	NA
Cell_823	NA	NA	NA	0.4967734217643738	NA
Cell_824	NA	NA	NA	0.4965323805809021	NA
Cell_825	NA	NA	NA	0.4958702027797699	NA
Cell_826	NA	NA	NA	0.4955779016017914	NA
Cell_827	NA	NA	NA	0.4967503845691681	NA
Cell_828	NA	NA	NA	0.49612656235694885	NA
Cell_829	NA	NA	NA	0.49484261870384216	NA
Cell_830	NA	NA	NA	0.49697086215019226	NA
Cell_831	NA	NA	NA	0.4946054518222809	NA
Cell_832	NA	NA	NA	0.49499285221099854	NA
Cell_833	NA	NA	NA	0.4942777156829834	NA
Cell_834	NA	NA	NA	0.49340811371803284	NA
Cell_835	NA	NA	NA	0.4927351176738739	NA
Cell_836	NA	NA	NA	0.49051013588905334	NA
Cell_837	NA	NA	NA	0.4913158714771271	NA
Cell_838	NA	NA	NA	0.4910498559474945	NA
Cell_839	NA	NA	NA	0.48854294419288635	NA
Cell_840	NA	NA	NA	0.4884692430496216	NA
Cell_841	NA	NA	NA	0.4877393841743469	NA
Cell_842	NA	NA	NA	0.4838152527809143	NA
Cell_843	NA	NA	NA	0.48339366912841797	NA
Cell_844	NA	NA	NA	0.48537999391555786	NA
Cell_845	NA	NA	NA	0.4853798449039459	NA
Cell_846	NA	NA	NA	0.4804163873195648	NA
Cell_847	NA	NA	NA	0.48153623938560486	NA
Cell_848	NA	NA	NA	0.4806443154811859	NA
Cell_849	NA	NA	NA	0.48128601908683777	NA
Cell_850	NA	NA	NA	0.4792218804359436	NA
Cell_851	NA	NA	NA	0.4781269431114197	NA
Cell_852	NA	NA	NA	0.47678208351135254	NA
Cell_853	NA	NA	NA	0.47564443945884705	NA
Cell_854	NA	NA	NA	0.47611093521118164	NA
Cell_855	NA	NA	NA	0.4737670123577118	NA
Cell_856	NA	NA	NA	0.4713021218776703	NA
Cell_857	NA	NA	NA	0.4715985655784607	NA
Cell_858	NA	NA	NA	0.4702273905277252	NA
Cell_859	NA	NA	NA	0.4697220027446747	NA
Cell_860	NA	NA	NA	0.46916112303733826	NA
Cell_861	NA	NA	NA	0.46973320841789246	NA
Cell_862	NA	NA	NA	0.46926701068878174	NA
Cell_863	NA	NA	NA	0.4703650176525116	NA
Cell_864	NA	NA	NA	0.46930134296417236	NA
Cell_865	NA	NA	NA	0.46948522329330444	NA
Cell_866	NA	NA	NA	0.4698205888271332	NA
Cell_867	NA	NA	NA	0.4704135060310364	NA
Cell_868	NA	NA	NA	0.46980446577072144	NA
Cell_869	NA	NA	NA	0.46982625126838684	NA
Cell_870	NA	NA	NA	0.4706587791442871	NA
Cell_871	NA	NA	NA	0.46992525458335876	NA
Cell_872	NA	NA	NA	0.4713157117366791	NA
Cell_873	NA	NA	NA	0.4710880219936371	NA
Cell_874	NA	NA	NA	0.4711255431175232	NA
Cell_875	NA	NA	NA	0.4716353714466095	NA
Cell_876	NA	NA	NA	0.47190532088279724	NA
Cell_877	NA	NA	NA	0.4719996154308319	NA
Cell_878	NA	NA	NA	0.472206175327301	NA
Cell_879	NA	NA	NA	0.4720432758331299	NA
Cell_880	NA	NA	NA	0.47147563099861145	NA
Cell_881	NA	NA	NA	0.47189566493034363	NA
Cell_882	NA	NA	NA	0.4716792106628418	NA
Cell_883	NA	NA	NA	0.4717303514480591	NA
Cell_884	NA	NA	NA	0.4718937277793884	NA
Cell_885	NA	NA	NA	0.4717864692211151	NA
Cell_886	NA	NA	NA	0.47278302907943726	NA
Cell_887	NA	NA	NA	0.47335392236709595	NA
Cell_888	NA	NA	NA	0.47288569808006287	NA
Cell_889	NA	NA	NA	0.47316157817840576	NA
Cell_890	NA	NA	NA	0.473247230052948	NA
Cell_891	NA	NA	NA	0.4734233617782593	NA
Cell_892	NA	NA	NA	0.4739634394645691	NA
Cell_893	NA	NA	NA	0.47416630387306213	NA
Cell_894	NA	NA	NA	0.47265246510505676	NA
Cell_895	NA	NA	NA	0.47259384393692017	NA
Cell_896	NA	NA	NA	0.47339239716529846	NA
Cell_897	NA	NA	NA	0.47226303815841675	NA
Cell_898	NA	NA	NA	0.4730120897293091	NA
Cell_899	NA	NA	NA	0.4728544056415558	NA
Cell_900	NA	NA	NA	0.47281694412231445	NA
Cell_901	NA	NA	NA	0.4721909761428833	NA
Cell_902	NA	NA	NA	0.4726959764957428	NA
Cell_903	NA	NA	NA	0.47301849722862244	NA
Cell_904	NA	NA	NA	0.47220131754875183	NA
Cell_905	NA	NA	NA	0.4724791347980499	NA
Cell_906	NA	NA	NA	0.47281554341316223	NA
Cell_907	NA	NA	NA	0.4719313979148865	NA
Cell_908	NA	NA	NA	0.472021222114563	NA
Cell_909	NA	NA	NA	0.4719058871269226	NA
Cell_910	NA	NA	NA	0.4723072946071625	NA
Cell_911	NA	NA	NA	0.4717296063899994	NA
Cell_912	NA	NA	NA	0.472228080034256	NA
Cell_913	NA	NA	NA	0.47251030802726746	NA
Cell_914	NA	NA	NA	0.47202959656715393	NA
Cell_915	NA	NA	NA	0.47433289885520935	NA
Cell_916	NA	NA	NA	0.4751032292842865	NA
Cell_917	NA	NA	NA	0.4749222695827484	NA
Cell_918	NA	NA	NA	0.4765550196170807	NA
Cell_919	NA	NA	NA	0.477412611246109	NA
Cell_920	NA	NA	NA	0.47806599736213684	NA
Cell_921	NA	NA	NA	0.4790389835834503	NA
Cell_922	NA	NA	NA	0.4791010916233063	NA
Cell_923	NA	NA	NA	0.47968944907188416	NA
Cell_924	NA	NA	NA	0.47866567969322205	NA
Cell_925	NA	NA	NA	0.47893011569976807	NA
Cell_926	NA	NA	NA	0.4790979325771332	NA
Cell_927	NA	NA	NA	0.47865113615989685	NA
Cell_928	NA	NA	NA	0.47950297594070435	NA
Cell_929	NA	NA	NA	0.48036083579063416	NA
Cell_930	NA	NA	NA	0.48063531517982483	NA
Cell_931	NA	NA	NA	0.4810321629047394	NA
Cell_932	NA	NA	NA	0.4808168113231659	NA
Cell_933	NA	NA	NA	0.4807857275009155	NA
Cell_934	NA	NA	NA	0.4809236228466034	NA
Cell_935	NA	NA	NA	0.48079046607017517	NA
Cell_936	NA	NA	NA	0.48112574219703674	NA
Cell_937	NA	NA	NA	0.4813700020313263	NA
Cell_938	NA	NA	NA	0.48167216777801514	NA
Cell_939	NA	NA	NA	0.4816505014896393	NA
Cell_940	NA	NA	NA	0.4820650517940521	NA
Cell_941	NA	NA	NA	0.48267126083374023	NA
Cell_942	NA	NA	NA	0.4830339550971985	NA
Cell_943	NA	NA	NA	0.4822181165218353	NA
Cell_944	NA	NA	NA	0.4832499027252197	NA
Cell_945	NA	NA	NA	0.48484015464782715	NA
Cell_946	NA	NA	NA	0.48468148708343506	NA
Cell_947	NA	NA	NA	0.48591092228889465	NA
Cell_948	NA	NA	NA	0.48613467812538147	NA
Cell_949	NA	NA	NA	0.48610010743141174	NA
Cell_950	NA	NA	NA	0.48753228783607483	NA
Cell_951	NA	NA	NA	0.4871968924999237	NA
Cell_952	NA	NA	NA	0.48748067021369934	NA
Cell_953	NA	NA	NA	0.48796284198760986	NA
Cell_954	NA	NA	NA	0.4895153045654297	NA
Cell_955	NA	NA	NA	0.48975467681884766	NA
Cell_956	NA	NA	NA	0.48917102813720703	NA
Cell_957	NA	NA	NA	0.48916780948638916	NA
Cell_958	NA	NA	NA	0.48819881677627563	NA
Cell_959	NA	NA	NA	0.4885842800140381	NA
Cell_960	NA	NA	NA	0.4875716269016266	NA
Cell_961	NA	NA	NA	0.48764777183532715	NA
Cell_962	NA	NA	NA	0.4884813129901886	NA
Cell_963	NA	NA	NA	0.49010977149009705	NA
Cell_964	NA	NA	NA	0.49143269658088684	NA
Cell_965	NA	NA	NA	0.49053409695625305	NA
Cell_966	NA	NA	NA	0.48993879556655884	NA
Cell_967	NA	NA	NA	0.4897683262825012	NA
Cell_968	NA	NA	NA	0.48892340064048767	NA
Cell_969	NA	NA	NA	0.49048662185668945	NA
Cell_970	NA	NA	NA	0.49099621176719666	NA
Cell_971	NA	NA	NA	0.4926379919052124	NA
Cell_972	NA	NA	NA	0.49189120531082153	NA
Cell_973	NA	NA	NA	0.4921337366104126	NA
Cell_974	NA	NA	NA	0.4918414056301117	NA
Cell_975	NA	NA	NA	0.49170711636543274	NA
Cell_976	NA	NA	NA	0.4928871989250183	NA
Cell_977	NA	NA	NA	0.49435803294181824	NA
Cell_978	NA	NA	NA	0.4952322542667389	NA
Cell_979	NA	NA	NA	0.49565544724464417	NA
Cell_980	NA	NA	NA	0.49619603157043457	NA
Cell_981	NA	NA	NA	0.4963472783565521	NA
Cell_982	NA	NA	NA	0.4970804452896118	NA
Cell_983	NA	NA	NA	0.49765852093696594	NA
Cell_984	NA	NA	NA	0.49753692746162415	NA
Cell_985	NA	NA	NA	0.4969061315059662	NA
Cell_986	NA	NA	NA	0.49637454748153687	NA
Cell_987	NA	NA	NA	0.4978921115398407	NA
Cell_988	NA	NA	NA	0.49889299273490906	NA
Cell_989	NA	NA	NA	0.4996006488800049	NA
Cell_990	NA	NA	NA	0.4998666048049927	NA
Cell_991	NA	NA	NA	0.500361442565918	NA
Cell_992	NA	NA	NA	0.5010177493095398	NA
Cell_993	NA	NA	NA	0.5012191534042358	NA
Cell_994	NA	NA	NA	0.5009424090385437	NA
Cell_995	NA	NA	NA	0.5013813376426697	NA
Cell_996	NA	NA	NA	0.5014556646347046	NA
Cell_997	NA	NA	NA	0.5013068914413452	NA
Cell_998	NA	NA	NA	0.5006241798400879	NA
Cell_999	NA	NA	NA	0.49995896220207214	NA
Cell_1000	NA	NA	NA	0.5005692839622498	NA
Cell_1001	NA	NA	NA	0.5005182027816772	NA
Cell_1002	NA	NA	NA	0.500089704990387	NA
Cell_1003	NA	NA	NA	0.4999883770942688	NA
Cell_1004	NA	NA	NA	0.49944794178009033	NA
Cell_1005	NA	NA	NA	0.5000258684158325	NA
Cell_1006	NA	NA	NA	0.49988988041877747	NA
Cell_1007	NA	NA	NA	0.499539852142334	NA
Cell_1008	NA	NA	NA	0.49975985288619995	NA
Cell_1009	NA	NA	NA	0.49950358271598816	NA
Cell_1010	NA	NA	NA	0.4989873468875885	NA
Cell_1011	NA	NA	NA	0.4991087019443512	NA
Cell_1012	NA	NA	NA	0.4997982084751129	NA
Cell_1013	NA	NA	NA	0.4990933835506439	NA
Cell_1014	NA	NA	NA	0.4998871088027954	NA
Cell_1015	NA	NA	NA	0.49987128376960754	NA
Cell_1016	NA	NA	NA	0.4997059404850006	NA
Cell_1017	NA	NA	NA	0.49931594729423523	NA
Cell_1018	NA	NA	NA	0.49925610423088074	NA
Cell_1019	NA	NA	NA	0.49875107407569885	NA
Cell_1020	NA	NA	NA	0.49917107820510864	NA
Cell_1021	NA	NA	NA	0.49897873401641846	NA
Cell_1022	NA	NA	NA	0.49919599294662476	NA
Cell_1023	NA	NA	NA	0.49824872612953186	NA
Cell_1024	NA	NA	NA	0.49894940853118896	NA
Cell_1025	NA	NA	NA	0.5004990696907043	NA
Cell_1026	NA	NA	NA	0.5031119585037231	NA
Cell_1027	NA	NA	NA	0.5040472149848938	NA
Cell_1028	NA	NA	NA	0.5040273070335388	NA
Cell_1029	NA	NA	NA	0.5039536952972412	NA
Cell_1030	NA	NA	NA	0.5035081505775452	NA
Cell_1031	NA	NA	NA	0.5031517744064331	NA
Cell_1032	NA	NA	NA	0.5028830170631409	NA
Cell_1033	NA	NA	NA	0.5025882720947266	NA
Cell_1034	NA	NA	NA	0.5023974180221558	NA
Cell_1035	NA	NA	NA	0.5025423169136047	NA
Cell_1036	NA	NA	NA	0.5022960305213928	NA
