	traj_0
Cell_682	0.6580405857009317
Cell_683	0.6554182644456477
Cell_684	0.6564843852084037
Cell_685	0.6576879001286137
Cell_686	0.6572747375624629
Cell_687	0.6600199476016384
Cell_688	0.658415635739139
Cell_689	0.6619433257244242
Cell_690	0.66303011512292
Cell_691	0.6616741769139377
Cell_692	0.6577472416710132
Cell_693	0.6585343759099573
Cell_694	0.6611562494853754
Cell_695	0.6582422647975508
Cell_696	0.6577531790584079
Cell_697	0.6590013663889517
Cell_698	0.6590013663889517
Cell_699	0.6606171632696405
Cell_700	0.6587351328128297
Cell_701	0.6614788254783187
Cell_702	0.6584086690555451
Cell_703	0.6617836125960833
Cell_704	0.6595477355117993
Cell_705	0.6592988503715769
Cell_706	0.6591678866480613
Cell_707	0.6644581711413926
Cell_708	0.6598976342759301
Cell_709	0.6577308727881169
Cell_710	0.6593119233790183
Cell_711	0.6615314970048385
Cell_712	0.6590093633405459
Cell_713	0.6595506880991855
Cell_714	0.6661460168260208
Cell_715	0.6735118790499203
Cell_716	0.6771658106058759
Cell_717	0.6808306994199794
Cell_718	0.6920744669118235
Cell_719	0.6783497569519505
Cell_720	0.6928258134293354
Cell_721	0.6930086198607507
Cell_722	0.6998485290251856
Cell_723	0.7028268166582997
Cell_724	0.7034019225884557
Cell_725	0.7032142984971912
Cell_726	0.702842284852951
Cell_727	0.7065293107123563
Cell_728	0.7065293107123563
Cell_729	0.7070605884234986
Cell_730	0.7021733385639141
Cell_731	0.7020874286055697
Cell_732	0.7004507220366564
Cell_733	0.6996157876545032
Cell_734	0.6968218382586742
Cell_735	0.695246372302708
Cell_736	0.7017058883658224
Cell_737	0.7049817183043949
Cell_738	0.702179303755691
Cell_739	0.7025953450796025
Cell_740	0.7022551370558469
Cell_741	0.7007061949977379
Cell_742	0.7057001054536071
Cell_743	0.7086953198622086
Cell_744	0.7096274830491226
Cell_745	0.7024478754819263
Cell_746	0.7022867194916672
Cell_747	0.705918525108294
Cell_748	0.7060028384459963
Cell_749	0.7069680556729177
Cell_750	0.7085558844684857
Cell_751	0.705137337470444
Cell_752	0.7067781318699216
Cell_753	0.6985169985529089
Cell_754	0.6986987999080756
Cell_755	0.7006335603700742
Cell_756	0.6935372472738887
Cell_757	0.6969068621568605
Cell_758	0.6947041961687382
Cell_759	0.6922278667558566
Cell_760	0.6917204369605654
Cell_761	0.6948028318978915
Cell_762	0.6974308624147635
Cell_763	0.7006395447253109
Cell_764	0.6985120895918309
Cell_765	0.7001910426218935
Cell_766	0.699604635918628
Cell_767	0.7045855394783935
Cell_768	0.7027151418792609
Cell_769	0.701467107662508
Cell_770	0.7034682736295104
Cell_771	0.7042823202282333
Cell_772	0.701856674213551
Cell_773	0.7063263700032445
Cell_774	0.7005998249990264
Cell_775	0.6998261358310383
Cell_776	0.6938867490981938
Cell_777	0.689613543231258
Cell_778	0.6923113055010562
Cell_779	0.6938794336194257
Cell_780	0.6951012299749579
Cell_781	0.6981669476162805
Cell_782	0.693358127599949
Cell_783	0.6966867259214791
Cell_784	0.6947590857430286
Cell_785	0.6925938177931668
Cell_786	0.6913497305722377
Cell_787	0.6914367935432819
Cell_788	0.6925782006473299
Cell_789	0.7014288960909574
Cell_790	0.6996561441635771
Cell_791	0.6954725871667699
Cell_792	0.6994712419190063
Cell_793	0.6944820842005435
